RawReturnMax,RawReturnMin,RawReturnAverage,Median Bonus,NumSamples,ExplainedVariance,ReturnMax,Mean Discrim,BonusRewardMax,Entropy,Perplexity,BonusRewardAverage,Iteration,BonusRewardMin,ElapsedTime,PathLenMax,ReturnAverage,AverageDiscountedReturn,PathLenMin,NumTrajs,ReturnMin,PathLenAverage
3.0,-11.0,-0.0546875,2.74866808243,62842,1.2787887415655064e-08,3.0248595505782814,0.295937325818,6.092063101742125,15.248799744233022,4192466.34087,0.06423592180919359,985,-5.888075282912394,14486.331727266312,500,-0.051533817345052156,0.1055423456349869,259,128,-10.997224365576642,490.953125
4.0,-10.0,0.43410852713178294,2.45068978797,63526,3.4163232354167405e-08,3.9958823326884483,0.291002119467,9.324113690220093,15.248510191504844,4191252.57654,0.07746617809333545,986,-5.944989881940749,14501.317599534988,500,0.4379233460694242,0.05345778036690273,28,129,-10.011283212779112,492.4496124031008
4.0,-10.0,0.4609375,1.84137090897,63808,5.305144556988495e-08,4.01342983949833,0.314866938226,6.235132674380756,15.247396805654702,4186588.69206,0.04493111703230446,987,-5.423187718343685,14516.105055809021,500,0.4631773161840604,0.08263513952004675,308,128,-10.016516071316753,498.5
3.0,-10.0,0.1328125,2.27979573127,63278,1.7682781239258816e-08,2.9932054270694866,0.360590606177,6.804074925735902,15.247609343253426,4187478.59413,0.05428256275741641,988,-5.4037459386749,14530.458857297897,500,0.13549600937981543,0.10058511175821455,247,128,-10.001542198311192,494.359375
4.0,-11.0,0.06201550387596899,1.80860292615,63382,1.821110440225482e-08,4.01355340041569,0.33190097491,8.121697030315154,15.245971735021785,4180626.75656,0.05514579124871832,989,-4.95319782479904,14545.151864051819,500,0.06472500041932266,0.025314768556656857,29,129,-11.016162052237528,491.3333333333333
4.0,-9.0,0.453125,2.59683101185,63929,2.8828029075000927e-08,4.034179712056432,0.30670672069,8.827803487710753,15.246492282014868,4182803.53576,0.06605108470029653,990,-5.99019975440933,14559.932337999344,500,0.4564238904639103,0.14008613336626868,467,128,-8.990963323687211,499.4453125
3.0,-10.0,0.296875,2.66128443224,63427,3.034026363479825e-08,3.021174596728442,0.255603289133,5.9779435252719715,15.247931342011972,4188827.17415,0.06162474558832323,991,-5.159780363877635,14574.687141180038,500,0.299928650576899,0.12939971253693505,204,128,-10.018403080480692,495.5234375
3.0,-11.0,0.0859375,2.22668415859,63655,2.017262457076896e-08,2.975909657715109,0.362073094616,8.267061112404534,15.247942175693243,4188872.55481,0.0679623884799755,992,-6.454295136496121,14589.238624572754,500,0.0893173014364787,0.10110384561024618,351,128,-11.003826815718543,497.3046875
4.0,-10.0,0.296875,3.24030729105,63715,2.8771376059388842e-08,4.017964568865375,0.262196739492,6.54900020098793,15.24802746778961,4189229.84777,0.05536630088421774,993,-5.915761446667984,14604.584973573685,500,0.2996309873912795,0.11963159708179269,284,128,-10.010139086939308,497.7734375
4.0,-11.0,0.078125,2.40386744245,63459,1.7866849333358914e-08,3.999995287256931,0.303297554502,8.640267272797026,15.244360564061049,4173896.47541,0.08178801301345623,994,-9.834946875238977,14620.130468130112,500,0.08217983243579771,0.11914291181282036,357,128,-10.990149927948814,495.7734375
3.0,-11.0,0.1484375,2.30258174522,63138,1.9945731288828483e-08,3.02418536483731,0.401468533295,7.822043383775164,15.244342707704172,4173821.94549,0.07003471074480093,995,-6.250719603059554,14634.15095281601,500,0.15189207153672285,0.09775601071494988,204,128,-11.01493823342702,493.265625
4.0,-10.0,0.2734375,2.08448322851,63477,2.5135349357441328e-08,3.9847590441867298,0.36282536794,6.620946845420703,15.245735044703803,4179637.35978,0.06751451941024716,996,-5.579981767899779,14648.74920797348,500,0.2767856399598471,0.09540175836947316,138,128,-10.010963435494808,495.9140625
3.0,-10.0,0.24806201550387597,2.74019741442,63231,2.2335463811806733e-08,3.029100526832588,0.292734278541,8.155008892063847,15.246203688805208,4181596.58123,0.09958001646150721,997,-5.662124930497061,14663.46779847145,500,0.2529430573805251,0.038111837420381926,41,129,-10.016905198306764,490.16279069767444
3.0,-11.0,0.1484375,2.47167665545,63437,1.746237032751452e-08,3.0192157247661844,0.323214575003,6.821692948047652,15.245570571482304,4178949.97789,0.07359778812421058,998,-5.805932250219649,14678.208213806152,500,0.15208501787909015,0.11321664974795684,337,128,-11.006726106175826,495.6015625
3.0,-10.0,0.2421875,2.87610382625,63184,2.0134420686268584e-08,2.995967858089008,0.286563133159,8.21538845932061,15.246917730410818,4184583.48142,0.1158082369217046,999,-5.2394276329473675,14692.7838909626,500,0.2479040840950478,0.10681900454260339,180,128,-10.01423533031864,493.625
5.0,-9.0,0.4453125,2.20379126903,63238,4.413645382506104e-08,5.005121622369332,0.367262985743,7.794414066625745,15.24820480093702,4189972.80296,0.07454755750418855,1000,-4.769077842324035,14707.490592241287,500,0.4489954987823828,0.05587496330715377,104,128,-9.019877775713056,494.046875
3.0,-11.0,0.2890625,2.39697375254,63292,2.436312340758917e-08,2.995379274426631,0.309402078103,6.772828349575812,15.245430840502376,4178366.08991,0.046215819692937796,1001,-6.175000430941202,14722.258369207382,500,0.2913477278593792,0.08873207082872492,275,128,-10.995214745608713,494.46875
3.0,-10.0,0.2734375,2.36778925931,63480,2.378873975583673e-08,2.9981638982898886,0.329438704282,6.668203730417562,15.245561726966876,4178913.01726,0.06153150989051661,1002,-5.149043420057222,14737.149327278137,500,0.2764890783186327,0.10207458550122697,294,128,-10.008465112157236,495.9375
4.0,-11.0,0.59375,2.62520334836,63874,3.5394736586091824e-08,4.018256886652417,0.30654680107,7.27096952597368,15.243958339715439,4172217.97022,0.07690774145109498,1003,-7.617333432129682,14751.85233783722,500,0.5975878164667554,0.13003690834957676,402,128,-10.988555076760548,499.015625
3.0,-9.0,0.4375,2.19924774617,63805,4.018047916609646e-08,3.035601888073845,0.370100240825,9.683802748754914,15.24817017059361,4189827.70528,0.04789733711497994,1004,-5.303442675419068,14766.571356534958,500,0.43988756999579764,0.1319967769399609,371,128,-8.98805788357853,498.4765625
3.0,-9.0,0.6015625,2.02578483279,63854,5.279616144271415e-08,3.0207634765277063,0.41164979967,5.8410131374236025,15.247968737553164,4188983.82054,0.058124444826942304,1005,-6.481572673662871,14781.513489246368,500,0.604462092421859,0.1340939799647639,354,128,-9.016918316980046,498.859375
3.0,-10.0,0.3671875,2.57563164029,63565,2.2359074036693016e-08,3.049759373672291,0.298060896808,6.996193162608105,15.247316619420385,4186252.99874,0.06932943060752492,1006,-6.390382435001693,14796.140660047531,500,0.37063041035669336,0.13062118725770364,345,128,-10.029769717140436,496.6015625
3.0,-10.0,0.24806201550387597,2.09386737423,63304,2.1965003371704483e-08,3.0007755804757266,0.115112173661,6.5256785258402035,15.247607452507019,4187470.67668,0.07819848559465879,1007,-5.562774389110122,14811.192089557648,500,0.2518994394822359,0.07330490243064569,44,129,-10.002963768299631,490.72868217054264
3.0,-11.0,0.109375,1.80632474239,63136,1.7624720793918414e-08,3.0138930597757763,0.444214258686,7.418610188066543,15.251097444024817,4202110.4453,0.0522621966127439,1008,-4.724942178759807,14826.045663833618,500,0.11195283284792364,0.09981885289336215,107,128,-11.004452826162867,493.25
3.0,-10.0,0.34375,1.89464835258,63212,2.4601552794933923e-08,3.0291028825085258,0.424338910203,6.7764569423463845,15.250207812353286,4198373.77713,0.06030945128208591,1009,-4.768987848749106,14840.722329378128,500,0.34672834455815876,0.09704481654659569,139,128,-10.015908120419573,493.84375
4.0,-10.0,0.46875,2.50096179413,63794,3.699891437669578e-08,4.013817560209448,0.321355443851,6.889272334153109,15.249898401986979,4197074.95771,0.06143514580049584,1010,-5.206936470908781,14855.308564662933,500,0.4718118700712476,0.10530675812913788,394,128,-10.008519546841011,498.390625
3.0,-10.0,0.2734375,1.94533037764,63470,1.9809639484336117e-08,3.018361988818269,0.397930572643,6.062903522617963,15.249962968470891,4197345.95683,0.06058036308958049,1011,-6.063394944835855,14869.889681100845,500,0.27644143409788724,0.1286932075031313,225,128,-10.014711098363549,495.859375
3.0,-10.0,0.359375,2.3802910193,63629,2.4692898614731007e-08,3.0207334101624377,0.333764203414,7.243032707385553,15.251915836590822,4205550.82885,0.04637104026784556,1012,-5.7798465882379055,14884.66014289856,500,0.36168011165718966,0.11266666836877874,311,128,-10.003768695469434,497.1015625
3.0,-10.0,0.5234375,2.17957474917,63475,3.8859469753127485e-08,3.0134345649660905,0.357475791582,6.277273815785927,15.251574874374844,4204117.13935,0.0657259567416214,1013,-4.764514341720423,14899.148961305618,500,0.5266968399251362,0.09956202823147656,74,128,-10.00495426271661,495.8984375
3.0,-10.0,0.3984375,2.62167095922,63415,2.3061189513562397e-08,3.0110478062741493,0.316248005829,6.100806316792041,15.251698721878096,4204637.841,0.058669507597696735,1014,-5.774948553392621,14913.93550825119,500,0.40134416158149067,0.1463074940144572,277,128,-10.008331713637178,495.4296875
4.0,-10.0,0.578125,1.72593449101,63847,5.036705741368053e-08,4.010875567873197,0.41381006375,7.157510187078051,15.254729618763013,4217400.99687,0.04917527304667201,1015,-6.475104400603249,14930.667178153992,500,0.5805778856704771,0.1279674445969485,347,128,-9.97926626017195,498.8046875
3.0,-9.0,0.25,2.70134508198,63168,2.1728958299327417e-08,3.083660826511143,0.299245349601,6.720926743300746,15.25480194772045,4217706.04812,0.042608408186484634,1016,-5.642437427800548,14944.636644124985,500,0.2521027249440031,0.10058830902156701,240,128,-9.023284444386299,493.5
3.0,-10.0,0.17054263565891473,3.08491934856,63439,1.5451641299790708e-08,2.999596378552903,0.263706884693,8.156259897029592,15.255115748895445,4219029.77692,0.05867991148277783,1017,-5.139179504778186,14958.74504494667,500,0.17342836814306653,0.060952570469659746,77,129,-10.007507988763626,491.7751937984496
3.0,-10.0,0.296875,2.68316670327,63376,3.1246258802575255e-08,3.029427627339038,0.198933940817,9.31684791527162,15.256355472490904,4224263.45117,0.05854098274247314,1018,-5.367147485361671,14973.330729722977,500,0.2997735104080367,0.10723277078143145,200,128,-10.011238699065082,495.125
3.0,-10.0,0.6015625,2.2731162603,63584,5.602999753051563e-08,3.012848634064526,0.324772642031,8.530154344084803,15.253807211743915,4213512.63019,0.07726614435597504,1019,-4.387003639613381,14988.371340036392,500,0.6054006957208828,0.10340314159387815,84,128,-10.008141020278106,496.75
4.0,-9.0,0.6015625,2.42637544536,63971,5.984391260316357e-08,3.9967598028309603,0.325570433328,8.62759584992064,15.253885855533545,4213844.00982,0.07626515505279999,1020,-4.819716219483278,15002.733863830566,500,0.6053740298702207,0.11582448189119211,471,128,-9.010789928310775,499.7734375
4.0,-10.0,0.578125,2.19069394306,63618,3.7760827131805286e-08,4.008886177680502,0.331790417512,7.2739351818281826,15.255119517182218,4219045.67546,0.1016683202786173,1021,-5.692180419328205,15017.429558992386,500,0.5831780743745977,0.1149750947031852,192,128,-10.013486590709297,497.015625
3.0,-10.0,0.375,3.01207075501,63387,1.709772978752966e-08,3.017346644046238,0.280354995638,7.275414485192598,15.25468455163219,4217210.93499,0.08598325519720565,1022,-6.0714886675557,15032.312232255936,500,0.37925798484155104,0.15140454949330417,274,128,-10.007650783864026,495.2109375
3.0,-10.0,0.3178294573643411,2.18171593606,63854,2.181907554632545e-08,3.000509343678443,0.34236381073,6.4550048453845745,15.25237893180747,4207498.85034,0.0640093034246765,1023,-6.222412656724833,15047.043170690536,500,0.32099786826424753,0.07365366623510732,24,129,-10.025323076307792,494.9922480620155
2.0,-10.0,0.640625,1.87059173313,63737,5.8193381557991586e-08,2.0362546239513724,0.446529781764,5.597526817421649,15.25284475616149,4209459.26235,0.058261540814815896,1024,-8.126349003619577,15061.651528835297,500,0.6435261061147767,0.14055729288272123,237,128,-10.007944212559664,497.9453125
5.0,-10.0,0.5703125,2.46909735458,63959,3.7372669181579e-08,4.980560811028127,0.340743163925,6.319480934815158,15.25221567952173,4206812.0226,0.04784313270088562,1025,-5.19376583768355,15076.561868906021,500,0.5727031241596998,0.14060666802564736,465,128,-9.984593568560346,499.6796875
4.0,-9.0,0.6328125,2.12176989798,63464,4.175586088006611e-08,4.013454051124388,0.344710064757,7.990253395180199,15.252114044688588,4206384.48569,0.0893583306404907,1026,-5.566516750812991,15091.036793708801,500,0.6372429977310688,0.16442267162079546,134,128,-9.001006273019636,495.8125
3.0,-11.0,0.3359375,2.48031834679,63488,1.9541524398647425e-08,3.018130206539115,0.315728981712,6.339695430522957,15.250870013724775,4201154.86673,0.049416860678233115,1027,-5.37454351773666,15105.659838676453,500,0.3383885762896403,0.10551528646235345,310,128,-10.999400608432591,496.0
3.0,-1.0,0.6640625,2.27204445724,64000,9.54648178286277e-08,2.9929531226675254,0.376705634984,6.52246825337978,15.250570839539872,4199898.17764,0.06758340489460926,1028,-6.140814266841028,15120.136409044266,500,0.6674416702447306,0.11573331721517928,500,128,-1.01783108104352,500.0
3.0,-10.0,0.2578125,1.9483959225,63050,1.724618992060556e-08,3.0204628222296384,0.391358872857,8.477107619421758,15.251044538386822,4201888.13584,0.11255579182866324,1029,-5.341660105747229,15134.761418581009,500,0.2633567520896854,0.09809481046930102,67,128,-10.016795926311914,492.578125
3.0,-9.0,0.5625,2.29995285517,63676,3.655452551765137e-08,3.0335965530265434,0.329769939059,7.211542832678503,15.251287954110127,4202911.06598,0.0779773071234587,1030,-8.385003853918604,15149.43600845337,500,0.5663791273503073,0.1559826031296857,335,128,-9.016309443375103,497.46875
3.0,-11.0,0.453125,2.80716811515,63683,2.8542959773503185e-08,3.0030006807341545,0.306019264531,9.526078880501794,15.251369372652265,4203253.2748,0.07946914554920347,1031,-6.199195520606038,15163.869609355927,500,0.4570787762468827,0.1334144528805403,319,128,-11.004096847565394,497.5234375
3.0,-10.0,0.125,2.32884703634,63185,2.0699306158000752e-08,3.0273875908912444,0.361694449703,6.823585223734296,15.251920374685652,4205569.91408,0.08109081212209072,1032,-5.273101117245005,15178.699684619904,500,0.1290029085655737,0.055709869850501983,68,128,-10.010597412061426,493.6328125
4.0,-11.0,0.21705426356589147,2.18533890084,63525,2.0955526869315122e-08,4.026042591703992,0.347211203437,8.497938014090519,15.25166991750676,4204516.7308,0.05112804539358822,1033,-4.951168952952575,15193.608563899994,500,0.21957202254544778,0.053311975146485675,58,129,-11.0019457697315,492.4418604651163
3.0,-10.0,0.6434108527131783,2.26991727438,63971,4.159909927636818e-08,3.0174580910164495,0.291943519776,6.971466006509365,15.25231718607673,4207239.06327,0.08153673549386012,1034,-6.78580757324575,15208.423662185669,500,0.6474542531056415,0.11078757641423483,46,129,-10.00637237798308,495.8992248062016
4.0,-10.0,0.453125,2.61689446865,63142,2.933192155829545e-08,3.9690898030183845,0.268809744653,8.297131991930915,15.252777857270482,4209177.66361,0.059876103358618336,1035,-7.638133161201021,15223.009231328964,500,0.45607866946739845,0.06973769803749102,87,128,-10.004256500269666,493.296875
3.0,-10.0,0.375,2.11497578706,63068,2.097317486349226e-08,3.03092827455356,0.36753591247,6.465559757284096,15.252475171627593,4207903.79876,0.10229692223555197,1036,-5.259033160962604,15237.709614753723,500,0.38004036116527495,0.04941729286696894,62,128,-10.013338599278628,492.71875
3.0,-11.0,0.34375,2.34236470046,63364,2.498597051481255e-08,3.0038539166655656,0.322152024171,6.941836480739744,15.252453393829535,4207812.16088,0.07485433440369875,1037,-5.701960671362896,15251.971497297287,500,0.34745552347277814,0.07939788983344358,93,128,-11.022444491183219,495.03125
3.0,-10.0,0.5,2.20451622296,63314,2.4217046257213326e-08,3.003369012017187,0.356087873158,7.892175845202948,15.252385412470275,4207526.11781,0.0722695435247268,1038,-6.497620646507536,15266.657644033432,500,0.5035747452177536,0.1164582960992999,126,128,-10.042003544654637,494.640625
3.0,-10.0,0.515625,2.97806301541,63615,2.7163201909985446e-08,3.0169703041847904,0.288303292133,7.0725058071148785,15.252513566343916,4208065.36314,0.07113066980015013,1039,-5.948838960143,15281.214206933975,500,0.5191601387182315,0.1493157518250726,198,128,-9.999155672734124,496.9921875
3.0,-10.0,0.4108527131782946,2.53802181679,63627,2.793613329554745e-08,3.072771550213599,0.342485346765,8.168811077961422,15.252574382063393,4208321.28744,0.10361926793500842,1040,-5.270037908030762,15296.040750980377,500,0.4159635528379075,0.09217654353457126,30,129,-10.000205360567822,493.2325581395349
4.0,-10.0,0.078125,2.37243985419,63023,1.4854481533710384e-08,4.0204582276377065,0.330737964971,6.774106653533723,15.252386043515004,4207528.77295,0.09681162592921856,1041,-4.556222302722292,15310.752602815628,500,0.08289168679760718,0.08528629164050204,194,128,-10.021684643240018,492.3671875
4.0,-10.0,0.140625,2.85851721813,62696,1.3425314193682425e-08,4.016203894725742,0.260332060317,6.641038448914956,15.25265644079476,4208666.63112,0.06404925408366091,1042,-6.150734434978014,15325.349335193634,500,0.14376221252658533,0.12124592537620439,186,128,-10.020994261214316,489.8125
3.0,-10.0,0.2265625,2.29205904751,62579,1.4460693531503921e-08,3.020714668883371,0.348001013848,6.411828808145918,15.2523173970229,4207239.95077,0.08466582013007064,1043,-5.359915359866481,15340.00220823288,500,0.2307017987171247,0.06580929525179859,89,128,-9.99242140819466,488.8984375
4.0,-10.0,0.1484375,2.71567893687,62987,1.6560102844564994e-08,4.04890017156429,0.293683651369,6.723652087166965,15.252674783092761,4208743.82844,0.069910957404513,1044,-4.3649740841789795,15354.833439826965,500,0.15187771990159213,0.08738021159756108,199,128,-10.012010416359242,492.0859375
3.0,-10.0,0.171875,2.57558685181,62766,1.457301401774913e-08,3.023808849287522,0.296622992078,6.843403217595943,15.252972329302812,4209996.31054,0.07905632978133158,1045,-5.356774354048579,15369.467715978622,500,0.17575160124613676,0.07801643076909537,115,128,-10.028565291348738,490.359375
4.0,-10.0,0.4453125,2.68212163448,63331,2.8718305844499525e-08,4.0034951290731176,0.307539346865,7.619055861883417,15.254523866940342,4216533.34819,0.07817578852172252,1046,-5.043196069123557,15384.154424905777,500,0.44918043036161637,0.12571367619259852,180,128,-10.004671335689629,494.7734375
3.0,-10.0,0.3984375,2.08115737967,63342,1.9695534092534217e-08,3.0262631116742464,0.405697577843,6.365862796795847,15.255032339565222,4218677.88514,0.06407554202880911,1047,-5.4037846866652455,15398.701139688492,500,0.40160833826811626,0.1561682176868359,178,128,-10.014638516622492,494.859375
5.0,-10.0,0.65625,1.88190409341,63371,3.879345944479695e-08,4.992476773114919,0.437288824788,7.508703703865017,15.255059442859096,4218792.22676,0.06821048977538852,1048,-6.571750582440257,15413.359424352646,500,0.6596270054277782,0.10495789739386537,85,128,-10.004558490010572,495.0859375
3.0,-10.0,0.03875968992248062,2.41928964221,61982,1.3173605650784737e-08,3.029152911216967,0.348266652562,7.99622892903624,15.254143814708346,4214931.14976,-0.00940571659845403,1049,-13.304573075408173,15427.841651201248,500,0.03830776346805791,-0.032919995092116246,39,129,-10.012320800010977,480.48062015503876
4.0,-11.0,0.43410852713178294,2.01384681024,63768,2.8554597131247306e-08,3.9870544755770094,0.378646224855,9.146734079288038,15.253306985731806,4211405.44865,0.12135611265801284,1050,-7.67608318222216,15442.696939945221,500,0.44010747022633806,0.116472113235616,146,129,-11.004669673101919,494.3255813953488
3.0,-10.0,-0.0234375,2.44286779052,62365,1.4268517034565775e-08,3.0362926404866357,0.3487052385,6.152479433759995,15.253591744941767,4212604.8559,0.0880366984330942,1051,-6.1858926742075155,15457.512061595917,500,-0.019148118204859385,0.08241788335340505,132,128,-10.017331131195771,487.2265625
3.0,-10.0,0.578125,1.94422499975,63598,1.716728326162098e-08,3.045853736981296,0.401522561928,7.91714541396369,15.25344395718113,4211982.33047,0.07144536231157014,1052,-6.893220791148238,15472.187735557556,500,0.5816748298064776,0.21094203874152995,332,128,-9.909849423005712,496.859375
4.0,-10.0,0.296875,2.27050622192,62962,1.980011588020858e-08,4.001227382889976,0.354823120104,7.32121592072898,15.253147805159971,4210735.12808,0.09063392344689188,1053,-5.259277254724929,15486.689840316772,500,0.30133319772504924,0.07653215248858344,142,128,-10.038500378066155,491.890625
5.0,-10.0,0.1015625,2.47578209167,62531,1.5385629770214848e-08,4.98967780438228,0.312633687985,6.7811224002873285,15.253284338292207,4211310.07218,0.07539836082024003,1054,-6.7234136752325995,15501.273671627045,500,0.10524588664097702,0.06750880712502588,72,128,-10.017731842687793,488.5234375
4.0,-11.0,-0.015503875968992248,1.55945795607,62836,1.2812090943725707e-08,3.9930760691942386,0.448554939058,6.031541492062148,15.252911387241852,4209739.75251,0.07595212101807063,1055,-5.192358211881151,15515.892464399338,500,-0.011804242266440576,0.07237786739195215,68,129,-11.009366881633174,487.1007751937984
4.0,-12.0,0.12403100775193798,2.68997658953,63265,1.4646016066599543e-08,4.011712192760672,0.283553766186,7.120440409936347,15.25292047317237,4209778.00209,0.061504663851338084,1056,-6.087273824993802,15530.092365503311,500,0.12704735857252322,0.13375416615770186,146,129,-12.010179949094994,490.4263565891473
4.0,-10.0,0.5,2.41779431948,63241,2.359163708831602e-08,3.987713000966836,0.364252320681,7.051328077902372,15.252877574013647,4209597.41003,0.10850044917335289,1057,-5.166648328873756,15545.0415225029,500,0.5053606850829467,0.17133235042551645,175,128,-10.013145915040441,494.0703125
3.0,-11.0,0.4765625,2.8105074808,63527,3.9225427683753367e-08,2.998168793285821,0.288599868369,6.568751433911636,15.25227813209913,4207074.75706,0.07674988742075543,1058,-6.175449894422036,15559.591551303864,500,0.48037163288920176,0.08882952629603667,141,128,-11.00163192255676,496.3046875
3.0,-9.0,0.4609375,2.09032467253,63809,3.8646630673433435e-08,3.007292918492599,0.347766594005,5.927866961461328,15.252103849681019,4206341.60179,0.0638566288499776,1059,-6.5226680010410485,15574.223920345306,500,0.46412080283616286,0.11483553004009797,399,128,-8.997191336511182,498.5078125
3.0,-10.0,0.5078125,2.67670674923,63460,2.989455982760347e-08,3.0405516418380594,0.297427855493,7.7843037507851385,15.253141773350729,4210709.7298,0.08719703627150625,1060,-6.702457644370837,15588.483074903488,500,0.5121355655638983,0.13146141489440066,168,128,-10.006953569406173,495.78125
3.0,-10.0,0.6640625,2.57911994264,63421,3.747747412408131e-08,3.0113266161055856,0.61523576791,5.890356475438374,15.253284718664538,4211311.67405,0.08382263674459921,1061,-7.440390748818759,15602.916197061539,500,0.6682157151913901,0.1363063595608025,77,128,-10.005454412377555,495.4765625
4.0,-10.0,0.5078125,2.17319741312,62904,2.9418938063408007e-08,4.003839642767007,0.361990703403,6.689329967542185,15.251704842950742,4204663.57797,0.06452590688955964,1062,-5.580175753138222,15617.741839885712,500,0.5109835450367037,0.11136002446332237,84,128,-10.01065919006944,491.4375
3.0,-9.0,0.3984375,2.02369466282,63782,2.870630677609398e-08,3.0276911362219625,0.353415322084,5.9337812136565535,15.251127423977533,4202236.42626,0.07144471412465216,1063,-5.479728123763026,15632.399354696274,500,0.4019975677783581,0.1425857012187585,327,128,-9.006522386504228,498.296875
4.0,-10.0,0.2734375,2.6422831641,63191,1.9882513413449487e-08,3.9926748721823455,0.300641782159,7.413660414272297,15.251402426594273,4203392.21119,0.07953119228556325,1064,-5.096667671485244,15646.766651153564,500,0.2773637934154039,0.12013185191564205,202,128,-10.019821200848321,493.6796875
3.0,-10.0,0.328125,1.94836887569,63453,2.9108143784206675e-08,3.010564353142803,0.351572033714,6.865958871145645,15.253653990136417,4212867.07847,0.05641134554153955,1065,-6.498097842507736,15661.552016496658,500,0.33092146024113067,0.0784386918587211,215,128,-10.00256570014483,495.7265625
3.0,-8.0,0.6484375,2.16297692181,63944,5.2021121299539175e-08,3.0008935016128744,0.368076069289,5.866651305963181,15.253764980344638,4213334.69142,0.04957650922556204,1066,-4.943246885583913,15676.145325899124,500,0.6509141564889996,0.1557367918005086,444,128,-8.026677387735562,499.5625
3.0,-11.0,0.203125,2.13277409399,63656,2.047944003269464e-08,3.035677735428894,0.234051995569,6.51139924016333,15.253525974381775,4212327.79963,0.06672919706173634,1067,-5.954718832638022,15690.87098455429,500,0.20644352638137647,0.10764597725863521,386,128,-11.023478777659703,497.3125
3.0,-10.0,0.3203125,3.06553076864,63333,2.021269651653057e-08,3.015195206590633,0.273623243939,8.826854026140197,15.254539463342864,4216599.11146,0.07442694117092967,1068,-4.5929603472028555,15705.585420370102,500,0.3239950636446706,0.10512252267291822,249,128,-10.015213420210312,494.7890625
3.0,-11.0,0.1875,1.93537067087,62621,1.534976745709571e-08,3.0009509808749106,-0.294465996202,8.787580223564564,15.254060459226839,4214579.82679,0.06810519065667388,1069,-5.424051957485492,15720.371325731277,500,0.19083188683133717,0.0739956557988659,76,128,-11.003154956530732,489.2265625
3.0,-11.0,0.17829457364341086,2.28682336746,62676,1.8278288327344683e-08,3.0030479583881826,0.327018753984,6.4154607191102135,15.253656540396063,4212877.82239,0.06884532975776764,1070,-6.116206862577119,15735.104329586029,500,0.18163949603713014,0.05125601500601308,34,129,-10.99441314217532,485.86046511627904
4.0,-10.0,0.6171875,1.49190141256,63456,2.8739797208743312e-08,3.9981143033695754,0.457708360502,7.978933066988514,15.252313951674225,4207225.45539,0.07749667034421265,1071,-5.968026518756401,15749.756906986237,500,0.6210293974323147,0.15498083085870762,272,128,-10.025898691311973,495.75
3.0,-10.0,0.3333333333333333,2.33222487127,63723,3.2382835413180544e-08,3.049705320752338,0.320502420884,9.105903949124409,15.252162975143001,4206590.31103,0.09373388925826562,1072,-4.5575213629320865,15764.470510482788,500,0.3379635694769026,0.043082263594683846,26,129,-10.027417673613375,493.9767441860465
3.0,-10.0,0.0546875,2.21288883381,62497,1.2456930265081212e-08,2.991982073972486,0.332092592457,6.0786838836182016,15.251132472413783,4202257.64103,0.06578830736164958,1073,-7.754525687687456,15779.076516389847,500,0.05789966550404762,0.10601214410880906,73,128,-10.01256855165772,488.2578125
3.0,-11.0,0.234375,2.72714955015,63388,1.686715977999853e-08,3.0494899846742043,0.291200435403,9.736689618770521,15.2488174420749,4192540.53914,0.08772159482951404,1074,-5.213431650676023,15793.680331468582,500,0.2387191378539478,0.1481359523401633,247,128,-11.00983396541096,495.21875
3.0,-10.0,0.46875,2.45279711813,63839,2.8048727562790532e-08,3.042114356516412,0.329519697734,8.742764745744303,15.247889803758007,4188653.1812,0.08177804343356136,1075,-6.798045818440531,15808.067774534225,500,0.4728286160271524,0.12906611909622193,396,128,-10.014226467611936,498.7421875
3.0,-10.0,0.53125,2.6257605848,62880,2.4311058055559442e-08,3.049380064121633,0.303735981896,7.978924693944485,15.247889548957039,4188652.11392,0.07275512079337318,1076,-5.164445742459183,15822.759540557861,500,0.5348240953089743,0.10024155432444942,94,128,-10.015692898916605,491.25
3.0,-10.0,0.1953125,1.95670614742,62797,1.8189797668100027e-08,3.00225266848809,0.372370803734,6.037682934224059,15.248123771941813,4189633.30743,0.04842776985044547,1077,-4.770000779175923,15837.652876615524,500,0.19768837395570182,0.07351802971239711,71,128,-10.002366135014835,490.6015625
4.0,-10.0,0.4296875,2.36761835715,63388,3.0723088073614235e-08,4.021207486560453,0.316929208634,9.145297107769824,15.247171900180057,4185647.21122,0.08272108617804119,1078,-5.965388260615032,15852.12465262413,500,0.4337840032895732,0.09908673854080596,209,128,-9.99010410155441,495.21875
4.0,-10.0,0.3984375,2.29467062177,63434,1.648939373932734e-08,4.02636204023255,0.325008823525,5.980114170106367,15.247926275903167,4188805.95315,0.10908570716948249,1079,-6.22588573176823,15866.639588594437,500,0.40384354902233516,0.15929187983989618,345,128,-10.016289047113437,495.578125
4.0,-11.0,0.16279069767441862,2.03973950575,63364,1.549139450052195e-08,3.991376611759226,0.387256282368,7.367541206059612,15.24766684147708,4187719.37364,0.04999737457525411,1080,-6.791506375902573,15881.406503915787,500,0.16524653770743122,0.08326117880841861,32,129,-11.016731925404212,491.1937984496124
