LossAfter,MeanKLBefore,Entropy,AverageReturn,MinReturn,dLoss,LossBefore,StdReturn,NumTrajs,AverageDiscountedReturn,MeanKL,ExplainedVariance,Iteration,MaxReturn,Perplexity
-0.0936510658702,0.0,1.09603426725,0.0207612456747,0.0,0.0936510658702,-8.18059070776e-17,0.142584067668,578,0.0192739653385,0.00962851766123,0.044120850134,143,1.0,2.99227589647
-0.0868625199292,0.0,1.08682012868,0.0196078431373,0.0,0.0868625199292,1.75223697816e-17,0.138648388468,561,0.0184013769892,0.00966349422776,-0.156259023307,144,1.0,2.96483128511
-0.0656934782514,0.0,1.07283872367,0.0141843971631,0.0,0.0656934782514,2.35275430859e-17,0.118250581564,564,0.012854314126,0.00653530698943,-0.0462775336258,145,1.0,2.92366721446
-0.0885045986552,0.0,1.08982176656,0.02,0.0,0.0885045986552,3.10651835481e-17,0.14,600,0.0190294494818,0.00926347620411,-0.0738483300576,146,1.0,2.9737440047
-0.0573501164092,0.0,1.04841844827,0.0226086956522,0.0,0.0573501164092,1.85925065064e-17,0.148652421888,575,0.0210430758453,0.00660958052151,0.0421649313031,147,1.0,2.85313516705
-0.0671426558579,0.0,1.06168182677,0.0187074829932,0.0,0.0671426558579,3.37457926186e-18,0.135489900263,588,0.0176955745318,0.00991102553854,-0.183055283999,148,1.0,2.89122944967
-0.0834626258482,0.0,1.04404628403,0.0160142348754,0.0,0.0834626258482,-9.82487307438e-17,0.125529993057,562,0.0147085429855,0.00988282799667,-0.0393727469748,149,1.0,2.84068802181
-0.0971327008409,0.0,1.02209776703,0.020942408377,0.0,0.0971327008409,1.53100466777e-17,0.143191563677,573,0.0190668831536,0.00972190147738,0.0877422686556,150,1.0,2.77901838667
-0.065253560083,0.0,1.01512260534,0.0214285714286,0.0,0.065253560083,-3.10998253993e-17,0.144808106662,560,0.0199064655445,0.00662024268298,-0.118428968804,151,1.0,2.75970173081
-0.0684644889105,0.0,1.03893875361,0.0189003436426,0.0,0.0684644889105,-2.16248259817e-17,0.136173127499,582,0.018031317293,0.009033832766,-0.107593338926,152,1.0,2.82621611063
-0.0741754240523,0.0,1.01194186207,0.0207612456747,0.0,0.0741754240523,-1.66395280324e-16,0.142584067668,578,0.0186929548076,0.00664490851696,-0.0523684565162,153,1.0,2.75093777342
-0.0661245131271,0.0,1.02405135536,0.013986013986,0.0,0.0661245131271,-1.44563998716e-17,0.117432556809,572,0.0131323961059,0.00928108210756,-0.246411681099,154,1.0,2.78445275109
-0.0858435088125,0.0,1.01433200072,0.0195035460993,0.0,0.0858435088125,4.6349116562e-18,0.13828650617,564,0.0181341628173,0.00959372499305,0.0699875819228,155,1.0,2.75752076012
-0.0669503168109,0.0,1.03032035527,0.015873015873,0.0,0.0669503168109,-4.49782661258e-17,0.124984251968,567,0.0149677589638,0.00652932068594,-0.473147396398,156,1.0,2.80196331465
-0.0736361276745,0.0,1.0122837154,0.0105633802817,0.0,0.0736361276745,2.93648565471e-17,0.102234022119,568,0.00988307569339,0.00971184214511,-0.0385607512657,157,1.0,2.75187835143
-0.0815191940811,0.0,1.01140689493,0.0262697022767,0.0,0.0815191940811,-1.40880573201e-17,0.159936252985,571,0.0242725379457,0.00947064486049,0.0134137410378,158,1.0,2.7494665057
-0.0709616183899,0.0,0.987631989594,0.0213903743316,0.0,0.0709616183899,-8.39641031186e-17,0.144681810251,561,0.0197027316957,0.0065390921784,-0.0403709801083,159,1.0,2.68486914067
-0.0751409101115,0.0,0.997417130873,0.0176991150442,0.0,0.0751409101115,3.71013020912e-17,0.131855437396,565,0.0160983738321,0.00933371162911,-0.0456588754768,160,1.0,2.71126992156
-0.0691511479736,0.0,0.978817498534,0.0196779964222,0.0,0.0691511479736,1.19804765237e-16,0.138891226789,559,0.0184878793532,0.00981582075396,-0.0715197463625,161,1.0,2.66130738065
-0.0972255091137,0.0,0.993337809466,0.0215827338129,0.0,0.0972255091137,3.52961077193e-17,0.145316617818,556,0.0201401446579,0.00654629291909,-0.035092941628,162,1.0,2.70023230842
-0.0738501859487,0.0,0.982053903689,0.0140350877193,0.0,0.0738501859487,5.23322490979e-17,0.117635470977,570,0.0130558923101,0.00948670545886,-0.0625670690071,163,1.0,2.66993440232
-0.0759795374212,0.0,0.975052297653,0.0106951871658,0.0,0.0759795374212,1.21639235835e-16,0.102863016373,561,0.00980490736849,0.00653266736183,-0.0512962098398,164,1.0,2.65130586443
-0.0977468479734,0.0,0.96127980299,0.0288288288288,0.0,0.0977468479734,1.48120330091e-17,0.167325214649,555,0.0273129936332,0.00647094526965,-0.039964427791,165,1.0,2.61504107013
-0.0676199481786,0.0,0.966937734344,0.00759013282732,0.0,0.0676199481786,-8.07114516315e-18,0.0867901072184,527,0.00699523085161,0.00927152082975,-0.347684711899,166,1.0,2.62987872864
-0.0692628244519,0.0,0.964355231936,0.0181488203267,0.0,0.0692628244519,7.28042409606e-18,0.133489477666,551,0.0172543654335,0.00645158377404,-0.0439035752513,167,1.0,2.6230958227
-0.074723685294,0.0,0.946181681221,0.0303605313093,0.0,0.074723685294,8.06879692102e-17,0.171577298755,527,0.0281462625912,0.00648618862085,0.00262329420022,168,1.0,2.57585542085
-0.0749601623841,0.0,0.992040783057,0.0277296360485,0.0,0.0749601623841,-3.21846568309e-17,0.164197147762,577,0.0257595191617,0.00691055294675,0.0642786335419,169,1.0,2.6967323061
-0.0736161658988,0.0,0.949881765835,0.031067961165,0.0,0.0736161658988,-3.01196151791e-17,0.173501420611,515,0.0285378848386,0.00954954133038,0.0180864825908,170,1.0,2.58540395817
-0.070745316648,0.0,0.95323337658,0.0272727272727,0.0,0.070745316648,2.19620225809e-17,0.162877026065,550,0.0252074579544,0.00962189763093,-0.151344032409,171,1.0,2.59408376339
-0.0669258879609,0.0,0.946712992111,0.0302491103203,0.0,0.0669258879609,4.83812785961e-17,0.171272010688,562,0.0284562027562,0.00921435844405,0.0235201492035,172,1.0,2.57722436452
-0.0868320716555,0.0,0.932576907089,0.0181818181818,0.0,0.0868320716555,2.50161985065e-17,0.133608531425,550,0.0167045219583,0.00986077320889,-0.0781580219309,173,1.0,2.54104879466
-0.106067318018,0.0,0.919365320067,0.0216606498195,0.0,0.106067318018,1.34873641099e-17,0.145572889196,554,0.0195665590412,0.00995516574808,0.0518792550948,174,1.0,2.50769829897
-0.0718292965628,0.0,0.946502474258,0.0219966159052,0.0,0.0718292965628,1.37574104662e-18,0.146672304113,591,0.0205756107154,0.00672012584731,-0.125305013866,175,1.0,2.57668186989
-0.0878661861797,0.0,0.926640145668,0.0391791044776,0.0,0.0878661861797,3.29422235842e-17,0.194020880964,536,0.036410231605,0.00648605455509,0.0101125560827,176,1.0,2.52600788553
-0.0797793042971,0.0,0.945119569292,0.0150943396226,0.0,0.0797793042971,-7.22790263775e-17,0.121928259784,530,0.0137439261789,0.00966820233345,-0.114018339551,177,1.0,2.57312102646
-0.0791677807067,0.0,0.945946356242,0.0256849315068,0.0,0.0791677807067,-9.26314817678e-18,0.158193602274,584,0.0238223621406,0.00989308642997,0.027016207278,178,1.0,2.57524932905
-0.0681564697978,0.0,0.952316813794,0.0225303292894,0.0,0.0681564697978,-6.51949577394e-17,0.148400517356,577,0.0210126252185,0.00640966393577,0.00273844033748,179,1.0,2.59170721205
-0.0616755578076,0.0,0.919957320105,0.0193321616872,0.0,0.0616755578076,7.33383155816e-17,0.137689611851,569,0.0175733141361,0.00653505495519,-0.0563965723756,180,1.0,2.50918329597
-0.134568866059,0.0,0.903425062093,0.0353634577603,0.0,0.134568866059,-2.56930216301e-18,0.184696734177,509,0.0331330001677,0.0098663821083,0.0137670825491,181,1.0,2.46804184789
-0.0618527053488,0.0,0.923974711485,0.0200729927007,0.0,0.0618527053488,2.02511573703e-17,0.140250018413,548,0.0187350501142,0.00651401557123,0.000109923227091,182,1.0,2.51928394286
-0.0691964124462,0.0,0.941665482619,0.0105078809107,0.0,0.0691964124462,6.60916056435e-17,0.101967962368,571,0.00977538028371,0.00985652459941,-0.05664176995,183,1.0,2.56424857534
-0.0787874961219,0.0,0.883821929345,0.0258964143426,0.0,0.0787874961219,2.29854691187e-16,0.158826288966,502,0.0230475637736,0.00648912481043,0.140190749694,184,1.0,2.42013162539
-0.0808957262822,0.0,0.917370266246,0.018771331058,0.0,0.0808957262822,-5.54072626139e-18,0.135716499322,586,0.0169858595376,0.00981431110587,0.0746541701583,185,1.0,2.5027002932
-0.0665767302776,0.0,0.89339671814,0.0304659498208,0.0,0.0665767302776,5.0619363958e-17,0.17186557457,558,0.0279691151793,0.00674623132956,0.141474469971,186,1.0,2.44341516416
-0.0949848707457,0.0,0.900357692378,0.015009380863,0.0,0.0949848707457,7.68403893518e-18,0.121589881771,533,0.0138382750903,0.00963155724175,-0.623677050651,187,1.0,2.46048304981
-0.0660524565618,0.0,0.903324531697,0.0287253141831,0.0,0.0660524565618,1.95546620802e-17,0.167033441287,557,0.0270445380673,0.0097768231548,0.0236151659589,188,1.0,2.46779374713
-0.0723459267043,0.0,0.893167548009,0.0218579234973,0.0,0.0723459267043,4.53094821203e-17,0.146219542735,549,0.0207785449808,0.00996325596171,-0.144261705038,189,1.0,2.44285527054
-0.0936196137387,0.0,0.909282974012,0.0192644483363,0.0,0.0936196137387,4.21419734478e-17,0.137453007848,571,0.0176037507663,0.00963476315222,-0.0883811571184,190,1.0,2.48254184804
-0.0820956750201,0.0,0.871606276196,0.0162162162162,0.0,0.0820956750201,3.68010729972e-18,0.12630617779,555,0.0151903794708,0.0094577335208,-0.259969584555,191,1.0,2.39074797252
-0.0886112463639,0.0,0.882205759848,0.0257731958763,0.0,0.0886112463639,1.02139177416e-16,0.158458001535,582,0.0239847099509,0.00997728410972,0.0147661912198,192,1.0,2.41622344147
-0.105417136005,0.0,0.889635987073,0.0205992509363,0.0,0.105417136005,7.43094031307e-17,0.142038451826,534,0.0190798419692,0.00980084221072,-0.0796525203978,193,1.0,2.43424339393
-0.0632090495988,0.0,0.868770849362,0.0261194029851,0.0,0.0632090495988,-1.4370030437e-17,0.159490375173,536,0.0240581708801,0.00651120569707,0.0328918349957,194,1.0,2.38397878287
-0.0894696126426,0.0,0.868459034002,0.0189035916824,0.0,0.0894696126426,1.80898959284e-18,0.136184602301,529,0.0175645069465,0.00646483765299,-0.0325527373149,195,1.0,2.38323553756
-0.0887225680848,0.0,0.893882158699,0.0192307692308,0.0,0.0887225680848,-7.14889262476e-18,0.137335162087,572,0.0174640705831,0.00661233349193,-0.0448210546591,196,1.0,2.44460158493
-0.0660940593112,0.0,0.882331687778,0.0173745173745,0.0,0.0660940593112,5.97336388003e-17,0.130662326324,518,0.0157470530932,0.00648166027008,-0.0743569505808,197,1.0,2.41652773064
-0.0840406911886,0.0,0.894525788481,0.0243902439024,0.0,0.0840406911886,1.36753850687e-17,0.154257446837,574,0.0229198133174,0.00981619590154,-0.040436859102,198,1.0,2.44617550977
-0.0650975948657,0.0,0.875143807202,0.0267175572519,0.0,0.0650975948657,-8.18684610728e-17,0.161256718888,524,0.024062835251,0.00659993738134,0.0792629206797,199,1.0,2.39922029432
