BNN_DynModelSqLossAfter,MeanKL,Entropy,Expl_StdKL,AverageReturn,Expl_MeanKL,AverageDiscountedReturn,Perplexity,Expl_MinKL,LossAfter,Expl_MaxKL,MaxReturn,NumTrajs,BNN_DynModelSqLossBefore,dLoss,MinReturn,ExplainedVariance,StdReturn,Iteration,AveragePolicyStd
5.20429866058,0.00995663244653,10.9444452819,0.272462206416,0.00757575757576,0.104411358297,-0.0424054871948,56638.5587286,0.000125330265604,-0.0171917654637,7.74878743201,2.0,132,5.2709570326,0.0171917654637,-10.0,-0.190179270635,1.12476402994,194,0.952470101672
5.17474281186,0.00641336881215,10.9481396445,0.245078843402,-0.507462686567,0.0936939146052,-0.109479265493,56848.1890899,0.000312337866139,-0.0142810473741,9.7790669985,2.0,134,5.13334464503,0.0142810473741,-10.0,0.00203461750404,2.32361744692,195,0.952892199162
5.23769024721,0.00990929405661,10.9533927207,0.262350867431,-0.030303030303,0.0997724994574,-0.00545962204801,57147.6026933,0.00040708234846,-0.0196525261699,5.75053176893,2.0,132,5.19754309037,0.0196525261699,-10.0,-0.541968299883,1.13444282105,196,0.953653222882
5.22591328938,0.00998352915091,10.9412277417,0.25119275239,-0.488888888889,0.0988630301713,-0.0999644083358,56456.6147558,0.000635352741962,-0.0178227540664,5.81333363137,2.0,135,5.20028148781,0.0178227540664,-10.0,-0.0258980147461,2.25377598107,197,0.952234164147
5.15302483435,0.00641693388449,10.9458425498,0.254350045294,-0.18045112782,0.0952385395078,-0.0229420244073,56717.753287,0.000254487686892,-0.0152570247454,6.94012253415,2.0,133,5.1892983761,0.0152570247454,-10.0,-0.0479283988047,1.64903519966,198,0.952845052626
5.32033036571,0.00640364775862,10.9479591576,0.25570407102,-0.293233082707,0.0973125883284,-0.0695125996218,56837.9296641,0.000339326091143,-0.0150536410974,7.42105144026,2.0,133,5.27701182336,0.0150536410974,-10.0,0.0187239281465,1.78035205983,199,0.953139614364
5.25585806137,0.00997377864158,10.9475939556,0.236439942496,-0.291044776119,0.0900147419695,-0.0129066389708,56817.1761242,0.000220601788255,-0.0176648330516,4.66769730753,2.0,134,5.30227651009,0.0176648330516,-10.0,0.0353003412876,1.93870485644,200,0.953090297873
5.25810817482,0.00642409186934,10.9432681641,0.26570238108,-0.382352941176,0.101167322692,-0.102211344076,56571.9277015,0.000380155272466,-0.0146296899097,7.67580820729,2.0,136,5.31580485899,0.0146296899097,-10.0,-0.00138895542969,2.19310022145,201,0.952658211983
5.31087853735,0.00647305659075,10.9442342004,0.26270423079,-0.474074074074,0.102246370303,-0.157593995603,56626.6046412,0.00029313564919,-0.0148472464067,7.57910035203,2.0,135,5.2188812624,0.0148472464067,-12.0,0.0464340546986,2.39081461285,202,0.952721494799
5.19048765508,0.00996405340974,10.9440430025,0.252821262328,-0.0610687022901,0.0974531163848,-0.0202190062054,56615.7787879,0.000144147542523,-0.0196240846383,6.38062414453,2.0,131,5.24439952036,0.0196240846383,-2.0,-1.02141283246,0.696290335938,203,0.952761822487
5.3165792328,0.00640205619395,10.9435100874,0.252985600957,-0.194029850746,0.098462039695,-0.0755020640091,56585.6154193,0.000390847656129,-0.0142381475141,5.36231997109,1.0,134,5.15584418689,0.0142381475141,-10.0,0.0104014032994,1.59513070601,204,0.952603204977
5.29452799949,0.00997166003736,10.941842179,0.283805881485,-0.350746268657,0.112310901093,-0.0496247509601,56491.3144642,0.000430102681906,-0.0181584522721,5.60496139622,2.0,134,5.28031019396,0.0181584522721,-11.0,0.00506674976316,1.84171182006,205,0.952362494527
5.27874214764,0.00996722285189,10.9586153563,0.245191605573,-0.0534351145038,0.0946896257605,-0.00828047441386,57446.8445324,0.000510604005216,-0.0188286566747,6.6795559989,2.0,131,5.24924029017,0.0188286566747,-11.0,-0.184057528315,1.16115878617,206,0.95426203382
5.27832154896,0.00643619789399,10.9616162852,0.24287015983,-0.360294117647,0.0880912834252,-0.151977821547,57619.4973573,0.000349113153761,-0.0149550450541,8.88322659844,2.0,136,5.30856185047,0.0149550450541,-10.0,0.0133673077545,2.16819521762,207,0.954685337156
5.21138646456,0.00642099807122,10.9579508152,0.244101821307,-0.0757575757576,0.0914341759679,-0.00804956594997,57408.6814243,0.000251518056674,-0.0148660551618,9.46819100491,2.0,132,5.29435925273,0.0148660551618,-9.0,-0.131863785363,1.09835422421,208,0.954370625401
5.30806446605,0.00987705209484,10.9528317853,0.224849250959,-0.455223880597,0.0841412108702,-0.0323886604994,57115.555565,0.000201429503204,-0.0184727108632,6.32157447806,2.0,134,5.30345458288,0.0184727108632,-10.0,0.0160184028811,2.13574997014,209,0.953812478093
5.28140277961,0.00997100856426,10.9472443101,0.248119487615,-0.34328358209,0.0897366361029,-0.0792824304785,56797.3137285,0.000402501482201,-0.0184003899482,7.4095933157,2.0,134,5.2662597723,0.0184003899482,-10.0,0.00173547314971,2.03368820756,210,0.953114694897
5.20508424355,0.00996587077424,10.9348138292,0.238546592851,-0.257575757576,0.0873819952944,-0.0205568432948,56095.6657537,0.000221543566993,-0.0184251548012,7.81420034393,2.0,132,5.18647353734,0.0184251548012,-10.0,-0.01503829236,1.56001754128,211,0.951626161512
5.22637512239,0.00644787176952,10.924875392,0.269192020243,-0.248120300752,0.0922455892706,-0.0421852954998,55540.9236994,0.00034317546303,-0.0149394980848,8.57470458517,1.0,133,5.26642090014,0.0149394980848,-10.0,-0.0932604268558,1.52377654627,212,0.95042572447
5.27506597769,0.00640420378183,10.9310918291,0.266724391401,-0.365671641791,0.0940220740728,-0.0978679253492,55887.2657518,0.000220171999223,-0.0155264008993,9.53776790215,2.0,134,5.33191554396,0.0155264008993,-10.0,-0.0633409249113,1.84690562016,213,0.95117766441
5.35377114357,0.00996084593977,10.9267326351,0.26947737293,-0.0827067669173,0.0924396140428,-0.0333293328246,55644.1725464,0.000293599771119,-0.0179006355879,8.51287127309,2.0,133,5.31615191402,0.0179006355879,-10.0,-0.0456470678857,1.39302836,214,0.950570840141
5.21487777759,0.00998350060448,10.9242855724,0.276586762823,-0.113636363636,0.0958526486664,0.00904601490588,55508.1742335,0.000443409477601,-0.0176564336275,7.41023403641,2.0,132,5.33280263035,0.0176564336275,-10.0,-0.00743759524582,1.42832667128,215,0.950358978533
5.25163300778,0.00996058961915,10.9306511093,0.280416216891,-0.345864661654,0.0964892560844,-0.0431263363664,55862.6405533,0.000397287516503,-0.0182615681655,11.7050628929,2.0,133,5.23471870691,0.0182615681655,-10.0,-0.00778594343404,1.84368506755,216,0.951126662669
5.2773646969,0.00643145499046,10.928725468,0.284862277011,-0.388059701493,0.0966276919154,-0.114713316773,55755.1726528,0.000254625395348,-0.0142730421248,7.19147160444,2.0,134,5.29191329245,0.0142730421248,-10.0,0.0213514187703,1.82809928109,217,0.950886840955
5.18644765814,0.00991181466215,10.9375881906,0.280638258391,0.0151515151515,0.0911576049583,0.0118618671303,56251.5114888,0.000474948955249,-0.0173472314489,11.4717002298,2.0,132,5.20210935668,0.0173472314489,-10.0,-0.0601201341747,1.43540116072,218,0.951924185756
5.27237538544,0.00997854683281,10.9502071281,0.298877812385,-0.0984848484848,0.0979538024131,-0.0110267593108,56965.8433693,0.000305445798538,-0.0178225931135,8.41506711921,3.0,132,5.25242260233,0.0178225931135,-10.0,-0.0556841864348,1.1272106125,219,0.953340898087
5.28350201794,0.00640722399152,10.9441369083,0.341120378808,-0.151515151515,0.108180578074,-0.035707637164,56621.0955889,0.000489934470545,-0.0134686163185,9.94845777668,2.0,132,5.27533032452,0.0134686163185,-10.0,-0.0226747593409,1.08351873811,220,0.952615006292
5.21904524818,0.00998025004745,10.9416214782,0.329577469927,-0.305970149254,0.102298222676,-0.0775390028614,56478.8481591,0.00018863689096,-0.0174559204844,9.04495023292,2.0,134,5.3006672119,0.0174559204844,-10.0,0.0179306041654,1.8006118858,221,0.952255478024
5.15916947363,0.00993153210299,10.9378493788,0.342119925317,0.00763358778626,0.103737549733,0.00785388990937,56266.205639,0.000567568955538,-0.0197044503585,9.46403164494,2.0,131,5.35218074616,0.0197044503585,-2.0,-0.431576117278,0.63602034638,222,0.951982773206
5.27253333759,0.00992280477402,10.9397659112,0.305273918545,-0.338345864662,0.0920800094372,-0.0580086563873,56374.1450436,0.000240270423431,-0.0182310903084,9.79673958967,2.0,133,5.17083737711,0.0182310903084,-10.0,0.00420794881204,1.81425938428,223,0.952096281757
5.31694405814,0.00987573562143,10.9381603715,0.338093959746,-0.0526315789474,0.105891758906,-0.0237002541537,56283.7067396,0.000234448782761,-0.018172805831,8.48588876808,2.0,133,5.34753858453,0.018172805831,-10.0,-0.0302086861225,1.63291238259,224,0.952036741607
5.28980201323,0.00997671832803,10.9423794634,0.297924674184,-0.735294117647,0.0890354845016,-0.143884294539,56521.674518,0.000367712347197,-0.0188616333177,11.1695615582,2.0,136,5.21283019555,0.0188616333177,-12.0,0.0213644889494,2.66578344658,225,0.9524585206
5.20828998068,0.00994455330929,10.9427132918,0.388153174593,-0.300751879699,0.117292611034,-0.0239333641177,56540.5462103,0.000372046815963,-0.0183356704561,13.8831891514,2.0,133,5.36651805667,0.0183356704561,-11.0,-0.102441029589,1.82705219833,226,0.952503049374
5.26939454153,0.00998864475842,10.9449883661,0.371800431212,-0.283582089552,0.111742786527,-0.0335919519475,56669.3265902,0.00018353550449,-0.0188798630424,11.1296659389,2.0,134,5.29844176438,0.0188798630424,-11.0,0.0309187394165,1.81869208498,227,0.952677074676
5.23620872302,0.00641486443133,10.9446640979,0.359781228623,-0.210526315789,0.111219249517,-0.0223185591159,56650.9535071,0.000367799679648,-0.0148717430699,8.77154387856,3.0,133,5.23643672514,0.0148717430699,-10.0,-0.17567838391,1.43559807337,228,0.952695933132
5.18683165909,0.00996898656145,10.9377654293,0.35791246384,-0.106060606061,0.108292197679,-0.0144116800682,56261.4823157,0.000353242229845,-0.0184853064931,11.0022100801,2.0,132,5.27488179851,0.0184853064931,-10.0,0.00546532006132,1.36657931589,229,0.951915131692
5.29823908543,0.00643448123203,10.9310472216,0.414516642287,-0.398496240602,0.125450501559,-0.0769553029291,55884.7728164,0.000341739762251,-0.0145549479941,15.5115932721,2.0,133,5.3552667457,0.0145549479941,-10.0,-0.0226952424176,1.82274621211,230,0.951171208367
5.23380444475,0.0064214085944,10.9332191721,0.353239915312,-0.492753623188,0.103569503437,-0.192450079014,56006.2836866,0.000362759475253,-0.0151059077361,12.7594607574,2.0,138,5.25505849886,0.0151059077361,-11.0,0.0514050092488,2.47961654589,231,0.95149727878
5.27200385952,0.00997881465352,10.9333908772,0.356871794488,0.0,0.104224577918,0.0129002527182,56015.9010775,0.000272508210267,-0.01875345588,11.0282214787,2.0,132,5.24375417933,0.01875345588,-10.0,-0.398890020288,1.15470053838,232,0.951615537667
5.2124051478,0.00640949069434,10.9235542711,0.307214404649,-0.00757575757576,0.0903310965448,-0.00353833747817,55467.5958727,0.000147389938551,-0.0136989377817,11.2087318548,2.0,132,5.19347612979,0.0136989377817,-10.0,0.0396664880589,1.09749171407,233,0.950476634409
5.25503825362,0.00995590237371,10.9201509635,0.364283288964,-0.388059701493,0.106080639251,-0.0828379989876,55279.1434456,0.000343885086703,-0.0185713300476,11.6536641961,2.0,134,5.28321322709,0.0185713300476,-11.0,-0.00722135513571,2.05851144509,234,0.950142374541
5.1181207148,0.00992610773498,10.9108353433,0.352088557454,-0.276119402985,0.097917351637,-0.0664956152491,54766.5750951,0.000146408027056,-0.019254374516,11.039253472,2.0,134,5.1521714739,0.019254374516,-10.0,-0.00198798238549,1.60870667922,235,0.949128396802
5.23384792198,0.00991931244581,10.9071663095,0.346834757459,-0.19696969697,0.0988073902909,-0.00356021232075,54566.0028566,0.000190156733562,-0.0183955885527,9.61418564062,2.0,132,5.1434580262,0.0183955885527,-10.0,-0.056258462729,1.35086613034,236,0.948684810504
5.18060047299,0.0064127455612,10.9132229501,0.380047779759,-0.305970149254,0.106297702659,-0.0320953980722,54897.4923699,0.000214939324832,-0.0143122325019,10.5558702252,2.0,134,5.33953222553,0.0143122325019,-10.0,0.0171571095299,1.98962837579,237,0.94938863368
5.1698050985,0.00645104596529,10.9144296867,0.362792902881,-0.195488721805,0.0993774994366,-0.0328168520817,54963.77917,0.000252489964086,-0.0149742530966,13.9064864286,3.0,133,5.24373795594,0.0149742530966,-11.0,-0.0295064224193,1.55818791331,238,0.94960175658
5.24085330588,0.00999198319452,10.9183475223,0.412841670085,-0.172932330827,0.116668250331,-0.0299388339745,55179.5406031,0.000429103250999,-0.0175285621224,13.7880496134,2.0,133,5.29073727743,0.0175285621224,-11.0,-0.00107286884601,1.73643519629,239,0.950069234845
5.21363850586,0.00640631200849,10.9114210962,0.443052821358,-0.203007518797,0.121218048731,-0.019066011786,54798.6641705,0.000394506737131,-0.0149609810393,24.8097632368,2.0,133,5.20441184274,0.0149609810393,-11.0,-0.0123000515525,1.63034844975,240,0.949258658765
5.21492964122,0.00641878545146,10.9139323959,0.403416911987,-0.0451127819549,0.111017694405,-0.00481318253713,54936.452984,0.000334607480354,-0.0150577626999,16.8196213436,2.0,133,5.23914376628,0.0150577626999,-10.0,-0.0355529754289,1.38664229958,241,0.949535976532
5.27817642002,0.0064033949526,10.9137902894,0.391948524508,0.00763358778626,0.105891848599,0.0065543358234,54928.6467078,0.000404109618979,-0.0159958560447,16.1192409437,2.0,131,5.19674603945,0.0159958560447,-2.0,-0.301235948605,0.736156546641,242,0.949553888767
5.21828177211,0.00999164072521,10.9177171788,0.383880127563,-0.375939849624,0.0989093648372,-0.0619834541418,55144.7694954,7.34893975524e-05,-0.0180484221586,15.3409731928,2.0,133,5.12506393382,0.0180484221586,-11.0,0.010671065796,2.01349396604,243,0.950056199758
5.22044022176,0.00998313710964,10.926452982,0.420618295025,-0.270676691729,0.110485979021,-0.0407033184659,55628.6136555,0.000263650585933,-0.0194669907234,14.4372150825,1.0,133,5.16839197137,0.0194669907234,-10.0,-0.029845857446,1.82352141999,244,0.951029885642
5.12964069788,0.00989271928501,10.9242518971,0.390408097188,-0.0606060606061,0.096874056842,-0.0361711789075,55506.3050105,0.000345983160111,-0.0178734236635,22.8456115994,2.0,132,5.11720409283,0.0178734236635,-10.0,-0.292041222338,1.10616437869,245,0.950745431137
5.16157447869,0.00644134885465,10.9201278693,0.457888688156,-0.432835820896,0.114928452654,-0.0466357019283,55277.8668324,0.000301624825633,-0.0150824000012,18.0640344915,2.0,134,5.290531759,0.0150824000012,-10.0,-4.81035275124e-06,1.95641982337,246,0.950257222184
5.19345437757,0.00997991463246,10.9186729052,0.523824919328,-0.233082706767,0.133250043151,0.00186061077232,55197.4980007,0.000178255669087,-0.0191119078328,19.6934676632,2.0,133,5.22367306071,0.0191119078328,-10.0,0.00390369845011,2.01828937486,247,0.950050068385
5.29013509469,0.0098930919401,10.9114700592,0.498261836986,-0.0610687022901,0.126850850583,-0.00109796485822,54801.3473442,0.000424727433485,-0.0204339721445,17.6668650789,2.0,131,5.25840934969,0.0204339721445,-2.0,-1.28651216475,0.639127807296,248,0.949189997047
5.18565229634,0.00996996477794,10.916226629,0.460337888058,-0.375939849624,0.119501030187,-0.049307054776,55062.6347004,0.000220319814129,-0.0182902513848,14.4941063354,2.0,133,5.12612044488,0.0182902513848,-10.0,0.00232557344094,1.77535976979,249,0.949690358817
5.27528406135,0.00993219887691,10.9109665703,0.517244299456,-0.0977443609023,0.131313806996,-0.0434347421693,54773.7624186,0.000219845064161,-0.0186914422621,20.2714293414,2.0,133,5.24245887154,0.0186914422621,-10.0,-0.0142908629296,1.68970639285,250,0.949149743814
5.25500275574,0.00999127271383,10.9156558982,0.456013627068,-0.166666666667,0.115829201561,-0.0221671352594,55031.2177236,0.000187406214986,-0.0187748259938,14.6353301994,2.0,132,5.21614465312,0.0187748259938,-10.0,-0.0936934694401,1.05289403958,251,0.949711105023
5.17980027242,0.00641274325126,10.9176467489,0.517485243465,-0.189393939394,0.132244341968,-0.021609288422,55140.8857926,0.00028094917385,-0.0153329421432,20.5578781562,2.0,132,5.22761487632,0.0153329421432,-10.0,-0.0345478033802,1.28589419281,252,0.950031435714
5.28589944613,0.0064365998229,10.9185709538,0.471633578811,-0.458646616541,0.120923901617,-0.0726686566053,55191.8708284,0.000269319920376,-0.0149569385777,18.8143866062,1.0,133,5.2015680008,0.0149569385777,-10.0,0.0256253861126,1.78764043329,253,0.950211724184
5.23499890009,0.00996947291611,10.9124996709,0.463827878829,-0.345864661654,0.117913735595,-0.0807920093319,54857.8005089,0.000107570926746,-0.0194638832561,13.0247183017,2.0,133,5.33847476528,0.0194638832561,-10.0,0.00340651865429,1.99640697096,254,0.949476339004
5.19993627131,0.00987817819298,10.9044636767,0.404880144959,-0.313432835821,0.104290574413,-0.0755768888357,54418.7300868,2.84848097917e-05,-0.0179162029052,18.0719391582,2.0,134,5.21848567119,0.0179162029052,-10.0,-0.0220498785837,1.84640801125,255,0.948436638884
5.17768744021,0.00990507936147,10.9050896063,0.470927847957,0.0,0.12302928051,0.0297800537487,54452.8030446,0.000335760630583,-0.0227850600995,13.2438184367,2.0,131,5.25374616156,0.0227850600995,-2.0,-0.867492142301,0.781464665165,256,0.948449033173
5.25059298482,0.00990489431587,10.9181737757,0.487552843067,-0.204545454545,0.127901469842,-0.00424600590336,55169.9541773,0.000163097250739,-0.0170561180389,15.6899498268,2.0,132,5.20636401177,0.0170561180389,-11.0,0.0257639225485,1.4288087662,257,0.949940494219
5.25432902828,0.00994437531325,10.9201627757,0.462232631157,0.0534351145038,0.113645509736,0.0148942625357,55279.7964179,0.000349319192407,-0.0196560517016,14.0903611075,2.0,131,5.18375850763,0.0196560517016,-1.0,-0.127982468688,0.734254330163,258,0.950189672867
5.36388946824,0.00641014486952,10.91576213,0.453224189309,-0.255639097744,0.107327214273,-0.0439260909396,55037.0641011,0.000379436252097,-0.0140380476849,20.7949586884,2.0,133,5.30010079673,0.0140380476849,-10.0,0.00548990269061,1.56874613663,259,0.949657085627
5.15754644505,0.00640801646381,10.9096365807,0.511808877264,-0.310606060606,0.129254040882,-0.00790276812758,54700.9623074,0.000352624301419,-0.0150597919758,18.7923809639,2.0,132,5.22333467195,0.0150597919758,-10.0,0.0156567343778,1.81380470599,260,0.948893457306
5.25017977326,0.00993893988376,10.9067716775,0.462864642106,-0.25,0.116325092658,-0.0427286618785,54544.473613,0.000183887727592,-0.0178907846377,25.3992881843,2.0,132,5.19602844507,0.0178907846377,-10.0,-0.0307538135999,1.6113940887,261,0.948531129104
5.22436479482,0.00642907937486,10.9140591119,0.494009271696,-0.255639097744,0.12829272313,-0.0356478338235,54943.4147481,0.000154949024385,-0.0148239818288,14.7682157949,2.0,133,5.36967767533,0.0148239818288,-10.0,0.0375984118675,1.57830276853,262,0.949281065609
5.24766256572,0.00643416603507,10.9096915523,0.526828534139,-0.151515151515,0.136313758601,-0.00355161112025,54703.9693891,0.000329716953273,-0.0150507302262,21.6979085153,2.0,132,5.17336976216,0.0150507302262,-10.0,-0.0404347744223,1.37336596286,263,0.948734691525
5.23810998395,0.00998920715209,10.9109938246,0.494721581731,-0.365671641791,0.128917027395,-0.0888094361405,54775.2552606,0.000328121123454,-0.0197504736071,15.3825814963,2.0,134,5.14791320441,0.0197504736071,-11.0,0.00665333296533,2.01687302221,264,0.948897749272
5.18771732454,0.00641913874132,10.9061513305,0.531167742125,0.00763358778626,0.144224155544,0.00766159454686,54510.6476087,0.000289381970769,-0.0169633601213,14.5558953074,2.0,131,5.24231925981,0.0169633601213,-2.0,-0.852020233482,0.756611401121,265,0.948314423277
5.27657590262,0.00997972305364,10.9049008973,0.4863065225,-0.210526315789,0.130161789848,-0.0410901841985,54442.5282835,0.000409458137614,-0.0173930241443,14.6814619606,2.0,133,5.30623159821,0.0173930241443,-10.0,-0.00895793742462,1.65457957124,266,0.948208206515
5.24608911015,0.0064151159404,10.9013442213,0.466990417855,-0.157894736842,0.119651981619,-0.0570122335035,54249.2377887,0.000267035973566,-0.0148482140663,19.0309939714,2.0,133,5.25071771168,0.0148482140663,-11.0,0.00342481593376,1.63533402471,267,0.947797070073
5.23827372603,0.0064368234534,10.9042998871,0.488331976782,-0.0378787878788,0.126248393388,0.00646493183734,54409.8175957,0.000355832095338,-0.014802328985,13.8057443435,2.0,132,5.28289537631,0.014802328985,-10.0,-0.00978963440285,1.41102425204,268,0.948191625299
5.24034930481,0.00995425396992,10.9014133408,0.468755080332,-0.248120300752,0.128067422987,-0.0670122856942,54252.9875955,0.000161666787587,-0.0176678647562,14.9867320355,2.0,133,5.17174591965,0.0176678647562,-10.0,-0.0570363602154,1.66071827488,269,0.947954569124
5.3421364998,0.00993829941089,10.9114446376,0.473368711949,-0.0833333333333,0.121780163868,0.00697912372481,54799.9542256,0.00019140864668,-0.0190828109128,21.6258993416,2.0,132,5.19631914454,0.0190828109128,-11.0,-0.0399280180401,1.66534038138,270,0.949195665113
5.31561745195,0.00994003066895,10.905390066,0.46272276047,-0.165413533835,0.118253858556,-0.0269209374922,54469.1663746,0.000410877257359,-0.0187799195746,20.8867635712,2.0,133,5.26509818736,0.0187799195746,-10.0,-0.00815336147564,1.64147582197,271,0.948488441766
5.20584508532,0.00997607905512,10.9144423743,0.468087283998,-0.276119402985,0.120627240141,-0.0473650419188,54964.4765293,3.34751516754e-05,-0.0182811257446,22.3250249576,2.0,134,5.30551184329,0.0182811257446,-11.0,0.045286374082,1.87835983966,272,0.949552516575
5.18349000182,0.00996965506494,10.9193562775,0.424858999414,-0.210526315789,0.110612413287,-0.00622062146057,55235.2313332,0.000400981293788,-0.0191889094541,18.7264136752,2.0,133,5.27133533521,0.0191889094541,-10.0,0.00645919019331,1.59441049789,273,0.950124713999
5.21279571985,0.006433676022,10.9203231442,0.462107864595,-0.128787878788,0.124163970992,-0.0567526326057,55288.6622647,0.000312696737855,-0.0155859271437,18.2694944438,2.0,132,5.27768549942,0.0155859271437,-10.0,-0.272172197446,1.09686400797,274,0.950214066925
5.36957192836,0.00640508249031,10.913907914,0.393129827874,-0.444444444444,0.102856183183,-0.0981310920653,54935.1080506,0.000307371341271,-0.0149399170064,14.0318411572,2.0,135,5.2471275104,0.0149399170064,-11.0,0.00954789774779,2.06439540667,275,0.949472399979
5.27491073623,0.0099777940055,10.9091012077,0.378437149046,-0.00757575757576,0.0982852790394,-0.00910478032775,54671.6847252,0.000492353999861,-0.0183959905783,14.5911000237,2.0,132,5.28856568189,0.0183959905783,-10.0,-0.100669004891,1.16447551024,276,0.948872416158
5.26292256773,0.00997406864579,10.9126518967,0.537534109317,-0.283582089552,0.144262365749,-0.0226639830137,54866.1519158,0.00012193206044,-0.0185668638053,14.1391839574,2.0,134,5.18800492538,0.0185668638053,-10.0,0.00189070671859,1.9494045792,277,0.949238192478
5.17374073434,0.00993020115741,10.9058722818,0.363285946664,-0.0992366412214,0.0915571314343,-0.00226804055348,54495.4386018,0.000293053504155,-0.0193688316564,14.6454887365,2.0,131,5.29838451955,0.0193688316564,-10.0,-0.209682346464,1.144885486,278,0.948452709844
5.11150438731,0.00998939677974,10.9082587784,0.440252984018,-0.174242424242,0.115179207384,-0.0054710531581,54625.6470894,0.000267376322528,-0.0187040418277,22.6403383715,2.0,132,5.17616952557,0.0187040418277,-11.0,-0.00374184244985,1.51505681522,279,0.948739410361
5.27720225219,0.00641032592939,10.9124604494,0.436440039692,-0.240601503759,0.111375159788,-0.0248874682532,54855.648944,0.000600474159619,-0.0155328054351,16.208585585,2.0,133,5.14817382941,0.0155328054351,-11.0,0.0461327931968,1.95878731834,280,0.949293217788
5.18557717787,0.00996464570095,10.9113865585,0.435676757018,-0.0984848484848,0.108413047606,0.00304613322641,54796.7715861,0.000149798864178,-0.0191014022302,13.7718618434,2.0,132,5.29677439932,0.0191014022302,-11.0,0.000362586477067,1.70942063765,281,0.949144531475
5.30406765009,0.00641390908423,10.9160400296,0.474657064818,-0.525925925926,0.120576993034,-0.105660332679,55052.3610038,0.000177329102362,-0.0150460944722,18.4621479051,2.0,135,5.16728007176,0.0150460944722,-10.0,0.0270259845258,2.30564405601,282,0.949642562924
5.05475318625,0.00641598550635,10.910360452,0.441664838176,-0.448529411765,0.10624882506,-0.0977310403737,54740.573097,0.000237089200684,-0.0152896817646,21.9994590106,3.0,136,5.27293651101,0.0152896817646,-10.0,0.00600475262041,2.23218388494,283,0.948964522197
5.18815616209,0.00990712844049,10.9059324359,0.541356826964,-0.0454545454545,0.136170088943,0.00671974403461,54498.7168279,0.000207732518194,-0.0178404832377,17.7256986639,2.0,132,5.27779869557,0.0178404832377,-10.0,-0.232749227374,1.12049526633,284,0.948472308853
5.25589327647,0.00644182342225,10.9062008667,0.486282293462,-0.12213740458,0.119009478138,-0.0175128448919,54513.3479261,0.000208869715884,-0.0149426413229,14.1699180018,2.0,131,5.2736316454,0.0149426413229,-10.0,0.0290442460902,1.11220090422,285,0.948506233021
5.29512779496,0.00641686282034,10.9070883863,0.495847849871,0.030534351145,0.123746120216,0.0199697040501,54561.7510668,7.22671324716e-05,-0.0161805993227,13.6659347707,2.0,131,5.32919205132,0.0161805993227,-2.0,-0.186178181266,0.750968141524,286,0.948594861163
5.20345135008,0.00996585664267,10.9081514079,0.450587747547,0.030534351145,0.110165889753,0.000369933229136,54619.7822211,0.000322920232504,-0.0195847063729,12.8412212078,2.0,131,5.1540615372,0.0195847063729,-2.0,0.0211609897238,0.617047034442,287,0.948712985352
5.29528311869,0.00991732359677,10.9060875911,0.490263715799,-0.383458646617,0.121574056285,-0.0417741112734,54507.1732416,0.00042337513756,-0.0187077987236,18.7538860184,2.0,133,5.26664550158,0.0187077987236,-10.0,0.00301732119168,1.77586918044,288,0.948517290751
5.13400976579,0.00999348891417,10.9026171125,0.502317485654,0.0610687022901,0.123708411781,0.0112126222563,54318.3351307,0.000363308346245,-0.0206651379452,16.9514451523,2.0,131,5.24247251062,0.0206651379452,-2.0,-0.441164781569,0.749103537426,289,0.948082005496
5.1858243656,0.00995548235067,10.9010282465,0.530448128964,-0.0833333333333,0.132018370394,-0.0235129769241,54232.0991019,0.000327521762982,-0.0177801161238,19.6680005646,1.0,132,5.26109011191,0.0177801161238,-10.0,-0.000605263502184,1.08740493605,290,0.947904345714
5.10104365213,0.00641296805401,10.9006635256,0.468333228678,-0.0916030534351,0.116968022085,-0.0199787904415,54212.3231281,0.000160827669601,-0.0159795193246,11.6722217156,2.0,131,5.19248213487,0.0159795193246,-2.0,0.00608210184126,0.735681453628,291,0.947819212837
5.26343441908,0.00641253140381,10.8954024321,0.569185047678,-0.106060606061,0.139106178462,-0.00374026976325,53927.8559913,0.00015481788412,-0.0158657722245,20.3781147032,2.0,132,5.2598342288,0.0158657722245,-10.0,-0.0305364114829,1.38311010845,292,0.947171933519
5.23973727186,0.00986333484862,10.895978542,0.478377929724,-0.105263157895,0.11908026485,-0.0392674675827,53958.9333122,0.000135469944451,-0.0182372941492,13.2624326189,2.0,133,5.23380757466,0.0182372941492,-10.0,-0.0524540559829,1.6645944115,293,0.947236476444
5.13377794975,0.00988838812153,10.9033045806,0.517012012328,-0.0757575757576,0.127035863504,0.0251674220212,54355.6900913,0.000302938164442,-0.0182565561946,20.9942834776,2.0,132,5.32653037468,0.0182565561946,-11.0,-0.0593290264819,1.52067176205,294,0.94805822024
5.1731451139,0.00998253413015,10.8945563628,0.455574494366,-0.0909090909091,0.111213595371,0.0156786578182,53882.2485798,0.000470773039493,-0.0180348063919,12.9911670805,2.0,132,5.16141529554,0.0180348063919,-10.0,0.0370446021035,1.62114131819,295,0.946966767805
5.26387706711,0.00995287207644,10.8979985876,0.452470941688,-0.00757575757576,0.109389629146,0.00651600303318,54068.0429863,0.000140010262027,-0.0194316312091,13.9428276698,2.0,132,5.15886719788,0.0194316312091,-11.0,-0.0701904435203,1.19021396167,296,0.947347042543
