Iteration,MaxReturn,MinReturn,MeanKL,ExplainedVariance,Perplexity,Deterministic_TrueReturn,AverageReturn,LossAfter,AverageDiscountedReturn,Entropy,TrueAverageReturn,dLoss,MeanKL_Before,StdReturn,NumTrajs
144,7.0,0.0,0.00653787191123,0.714579753546,1.9683881568,3.0,3.81818181818,-0.00653444052023,1.18305670048,0.67721501333,3.81818181818,0.00653444052023,0.0,1.38070130302,132
145,7.0,1.0,0.0064693049041,0.692395324043,1.93208820455,5.0,3.97727272727,-0.00633277008088,1.14851187841,0.658601389276,3.97727272727,0.00633277008088,0.0,1.3510148211,132
146,7.0,1.0,0.00650184396605,0.657087466927,1.91583712215,5.0,3.87218045113,-0.00679711936693,1.05140126148,0.65015466662,3.87218045113,0.00679711936693,0.0,1.30593517228,133
147,8.0,0.0,0.00649612581607,0.663265594469,1.90796141186,6.0,4.06818181818,-0.00630173696762,1.1527775958,0.646035348429,4.06818181818,0.00630173696762,0.0,1.40450132323,132
148,8.0,0.0,0.00994905002959,0.659409743219,1.92176707097,3.0,3.81818181818,-0.00826356512667,1.06886542543,0.653245112243,3.81818181818,0.00826356512667,0.0,1.39706500694,132
149,7.0,1.0,0.00962127764472,0.648306177623,1.90283336153,5.0,4.10606060606,-0.00784167999726,1.09737518682,0.643344018285,4.10606060606,0.00784167999726,0.0,1.24473178173,132
150,8.0,1.0,0.00648955707973,0.663104637474,1.88428897034,3.0,4.04580152672,-0.0065197138156,1.16575635056,0.633550545678,4.04580152672,0.0065197138156,0.0,1.39170166266,131
151,8.0,0.0,0.0098170852929,0.68129689354,1.90276819647,6.0,4.06818181818,-0.00770727826235,1.08341401484,0.643309771368,4.06818181818,0.00770727826235,0.0,1.43121680492,132
152,7.0,0.0,0.00984712812005,0.599865744463,1.86999313955,3.0,3.99248120301,-0.00820246421103,1.13797411655,0.625934762171,3.99248120301,0.00820246421103,0.0,1.3792023444,133
153,8.0,0.0,0.00993927869969,0.643603972004,1.86142306555,6.0,4.02272727273,-0.00784730834839,1.1786834107,0.621341284198,4.02272727273,0.00784730834839,0.0,1.34539567848,132
154,8.0,1.0,0.00995464647049,0.687280262162,1.9032847344,2.0,4.0303030303,-0.00871972642263,1.21038681998,0.643581201083,4.0303030303,0.00871972642263,0.0,1.34805917694,132
155,7.0,0.0,0.00953446733659,0.639579318065,1.84762565402,2.0,4.12781954887,-0.00788971164236,1.12684949509,0.613901384529,4.12781954887,0.00788971164236,0.0,1.32876523515,133
156,8.0,1.0,0.00643555204777,0.660083775784,1.84350812041,3.0,4.10526315789,-0.0063939203884,1.05941616649,0.611670343572,4.10526315789,0.0063939203884,0.0,1.30506911,133
157,8.0,2.0,0.00643751394671,0.70947625742,1.86536272243,4.0,4.02272727273,-0.00627210640221,1.2110778279,0.623455523423,4.02272727273,0.00627210640221,0.0,1.33975296847,132
158,8.0,1.0,0.00989346688551,0.705367627211,1.85799252775,6.0,3.91666666667,-0.00837486949605,1.17840669797,0.619496618719,3.91666666667,0.00837486949605,0.0,1.38739818991,132
159,7.0,1.0,0.00641261607886,0.700430744154,1.82351012561,6.0,4.12878787879,-0.00647932348759,1.14407177261,0.600763284093,4.12878787879,0.00647932348758,0.0,1.42172165706,132
160,7.0,1.0,0.00989918003771,0.662096495704,1.82622341809,3.0,3.95454545455,-0.00795521471095,1.15118658887,0.602250128516,3.95454545455,0.00795521471095,0.0,1.26648904076,132
161,8.0,1.0,0.00646266846306,0.726715038886,1.77775437709,4.0,4.35606060606,-0.0073251152592,1.22709380887,0.57535098193,4.35606060606,0.0073251152592,0.0,1.28589419281,132
162,7.0,0.0,0.00986062700866,0.679207579731,1.79329439709,4.0,4.34848484848,-0.00786288442311,1.15066586738,0.584054373608,4.34848484848,0.00786288442311,0.0,1.32564934623,132
163,8.0,2.0,0.00650539114503,0.657540131587,1.78752139358,4.0,4.12878787879,-0.00618061596017,1.1810404876,0.580829963952,4.12878787879,0.00618061596017,0.0,1.22106078467,132
164,7.0,0.0,0.00647700199049,0.699359980641,1.7877395691,6.0,4.26515151515,-0.00695948251165,1.25169195568,0.580952011279,4.26515151515,0.00695948251165,0.0,1.31920458407,132
165,7.0,0.0,0.00642548059262,0.690440957746,1.79754268742,4.0,4.12121212121,-0.00586740021214,1.1886398998,0.586420558551,4.12121212121,0.00586740021214,0.0,1.34856996667,132
166,7.0,2.0,0.0099050136131,0.717286430582,1.7935903687,5.0,4.24242424242,-0.0077987494605,1.2098513739,0.584219403504,4.24242424242,0.0077987494605,0.0,1.30918209559,132
167,7.0,1.0,0.00647225397341,0.683252576017,1.81851677817,6.0,3.95454545455,-0.00673277371861,1.10018542877,0.598021211782,3.95454545455,0.00673277371861,0.0,1.25446859668,132
168,7.0,0.0,0.00997995731059,0.71005258841,1.77824899145,4.0,4.17424242424,-0.00800089723055,1.1533834114,0.57562916747,4.17424242424,0.00800089723055,0.0,1.51505681522,132
169,7.0,0.0,0.00652791639436,0.675441238195,1.83298416139,2.0,4.10606060606,-0.00672276133834,1.2029450016,0.605945328006,4.10606060606,0.00672276133834,0.0,1.32720699989,132
170,7.0,1.0,0.00981284886592,0.69953196635,1.82243044092,5.0,4.04545454545,-0.00829350814702,1.16910706725,0.600171017324,4.04545454545,0.00829350814702,0.0,1.31347120698,132
171,8.0,0.0,0.00650837633166,0.727014091782,1.81887114676,4.0,4.17424242424,-0.00648014668648,1.14227732275,0.598216059622,4.17424242424,0.00648014668648,0.0,1.36235208884,132
172,8.0,1.0,0.00993740371286,0.655121042309,1.80299084677,6.0,4.22727272727,-0.00810182981991,1.19796224232,0.589446867543,4.22727272727,0.00810182981991,0.0,1.3517155715,132
173,8.0,1.0,0.0096852813871,0.711899530547,1.85658322995,4.0,4.16666666667,-0.00818293208058,1.19549084898,0.618737825273,4.16666666667,0.00818293208058,0.0,1.40974243654,132
174,7.0,1.0,0.00642242075554,0.684208406879,1.83040728108,4.0,4.24242424242,-0.00660722366014,1.12934440331,0.60453850006,4.24242424242,0.00660722366014,0.0,1.30918209559,132
175,8.0,1.0,0.00985858583431,0.647187536174,1.82006366616,4.0,4.37121212121,-0.00837309441473,1.13905812219,0.598871481881,4.37121212121,0.00837309441473,0.0,1.49952165621,132
176,8.0,0.0,0.00975828871884,0.701274522696,1.84483977738,5.0,4.18939393939,-0.00857039815465,1.18099681337,0.612392432194,4.18939393939,0.00857039815465,0.0,1.51823549775,132
177,7.0,1.0,0.00640279601119,0.688287444827,1.84928161134,5.0,3.90151515152,-0.0064281676597,1.15355632986,0.614797245479,3.90151515152,0.0064281676597,0.0,1.4294513065,132
178,7.0,1.0,0.0099881567644,0.677122451399,1.81544223907,3.0,4.18181818182,-0.00826606904016,1.20287569869,0.596329095929,4.18181818182,0.00826606904016,0.0,1.31320901091,132
179,7.0,1.0,0.00652114782001,0.690144777825,1.80477636832,3.0,4.1679389313,-0.00692275440034,1.09438253887,0.59043668844,4.1679389313,0.00692275440034,0.0,1.31435220021,131
180,7.0,1.0,0.00997550892721,0.663773667213,1.78306744431,3.0,4.2803030303,-0.00810554491734,1.17576235313,0.578335164476,4.2803030303,0.00810554491734,0.0,1.33889593786,132
181,8.0,1.0,0.0098011994593,0.720324767434,1.82069913403,6.0,4.15909090909,-0.00799160247714,1.18058812314,0.599220566901,4.15909090909,0.00799160247714,0.0,1.34180760856,132
182,8.0,1.0,0.00644541949177,0.71609127457,1.84475093923,4.0,4.04545454545,-0.00649913035194,1.17207866263,0.612344276092,4.04545454545,0.00649913035194,0.0,1.29019399741,132
183,8.0,1.0,0.00653043212015,0.681058093292,1.84140358956,5.0,3.98484848485,-0.0067093740611,1.09185366136,0.610528101237,3.98484848485,0.0067093740611,0.0,1.36506659003,132
184,7.0,1.0,0.00999095320342,0.645254852814,1.80729180157,4.0,4.21212121212,-0.00839253005638,1.19228416628,0.591829482561,4.21212121212,0.00839253005638,0.0,1.37637150899,132
185,7.0,1.0,0.00989958357194,0.686878878565,1.80971824589,5.0,4.24060150376,-0.00754900458236,1.15957206258,0.593171167908,4.24060150376,0.00754900458236,0.0,1.25146756521,133
186,7.0,1.0,0.00647974174889,0.647878655648,1.79461421072,7.0,4.07518796992,-0.00676307394403,1.19803727647,0.584790074452,4.07518796992,0.00676307394403,0.0,1.39075389384,133
187,8.0,1.0,0.00991595280984,0.651217284487,1.79735762946,4.0,4.25190839695,-0.00855898973357,1.1427578065,0.586317602727,4.25190839695,0.00855898973357,0.0,1.39433702789,131
188,8.0,1.0,0.00640253786124,0.679766777559,1.81436273036,6.0,4.19847328244,-0.00661882224314,1.17029349256,0.595734293313,4.19847328244,0.00661882224314,0.0,1.32745435843,131
189,7.0,1.0,0.00978037319312,0.738749998599,1.79324066662,3.0,4.39393939394,-0.007916594597,1.30041679082,0.584024411282,4.39393939394,0.007916594597,0.0,1.25985554582,132
190,8.0,1.0,0.00642963940177,0.666062818593,1.80044940249,5.0,4.31060606061,-0.00604097516344,1.1313622634,0.588036301791,4.31060606061,0.00604097516343,0.0,1.45712760073,132
191,8.0,1.0,0.00651283336387,0.684304204569,1.7982412354,7.0,4.0,-0.00626809741291,1.0487974639,0.586809095793,4.0,0.00626809741291,0.0,1.37620470641,132
192,7.0,1.0,0.00991859726635,0.676874814128,1.80208018174,6.0,4.13636363636,-0.00844773915635,1.13524209203,0.588941654166,4.13636363636,0.00844773915635,0.0,1.3301442578,132
193,8.0,1.0,0.00641438179305,0.703644979635,1.77605429995,3.0,4.31060606061,-0.00665268088085,1.22149590916,0.5743942184,4.31060606061,0.00665268088085,0.0,1.45712760073,132
194,8.0,1.0,0.00999175407986,0.710797277012,1.78676480737,2.0,4.2803030303,-0.00779702829147,1.22161412777,0.580406614405,4.2803030303,0.00779702829147,0.0,1.49400009097,132
195,7.0,1.0,0.00994570240183,0.648452573082,1.77011111278,4.0,4.17293233083,-0.00815591170876,1.12015567815,0.571042320198,4.17293233083,0.00815591170876,0.0,1.42222571623,133
196,8.0,1.0,0.00640538063482,0.666866262412,1.74334915006,2.0,4.25,-0.00688361438334,1.21055308973,0.555808062062,4.25,0.00688361438334,0.0,1.32215961994,132
197,7.0,1.0,0.00651026452654,0.700250841713,1.74539981553,4.0,4.23484848485,-0.00629207019542,1.22619284389,0.556983650059,4.23484848485,0.00629207019542,0.0,1.46608036741,132
198,7.0,1.0,0.00980161276077,0.657814257444,1.76207420974,6.0,4.19696969697,-0.00907611385548,1.10662258898,0.566491643392,4.19696969697,0.00907611385548,0.0,1.28770052242,132
199,8.0,1.0,0.0065178163343,0.672913062288,1.74627969205,5.0,4.38636363636,-0.00654592640928,1.2588977812,0.557487634763,4.38636363636,0.00654592640928,0.0,1.58423926526,132
200,7.0,2.0,0.0065461489972,0.70172965533,1.78954238906,5.0,4.35606060606,-0.00668470538768,1.25691878995,0.581959938599,4.35606060606,0.00668470538768,0.0,1.26210847969,132
201,8.0,2.0,0.00991311614429,0.724265705206,1.76194491277,7.0,4.38636363636,-0.00795169864422,1.24327836666,0.566418262992,4.38636363636,0.00795169864422,0.0,1.30643933903,132
202,7.0,1.0,0.00986668658976,0.717374560043,1.77189602556,1.0,4.28787878788,-0.00760811355045,1.21345071215,0.572050174139,4.28787878788,0.00760811355045,0.0,1.29994348962,132
203,8.0,1.0,0.00649760754024,0.683758264951,1.7447901219,3.0,4.18939393939,-0.00681009331585,1.16631397918,0.556634274439,4.18939393939,0.00681009331585,0.0,1.33219217695,132
204,8.0,0.0,0.00975792515373,0.706219180447,1.77205576185,4.0,3.99242424242,-0.00824436739013,1.12956093405,0.572140319999,3.99242424242,0.00824436739013,0.0,1.41686921255,132
205,7.0,1.0,0.00645899955294,0.672385476133,1.74100982676,3.0,4.01515151515,-0.00719860257959,1.12713798948,0.554465305087,4.01515151515,0.00719860257959,0.0,1.38161548221,132
206,7.0,1.0,0.006487661086,0.689810782959,1.72632906993,3.0,4.27272727273,-0.0064857417147,1.25224707308,0.545997229141,4.27272727273,0.0064857417147,0.0,1.25584035061,132
207,8.0,1.0,0.00994421900059,0.679437418145,1.70392346024,6.0,4.09848484848,-0.00854338475104,1.25556853811,0.532933509698,4.09848484848,0.00854338475104,0.0,1.40809267346,132
208,8.0,1.0,0.00988913341732,0.661885312545,1.71982609072,3.0,4.16030534351,-0.00809269450137,1.1584603727,0.542223175666,4.16030534351,0.00809269450137,0.0,1.34684700443,131
209,8.0,0.0,0.00645091078499,0.685018670935,1.73787816235,6.0,4.09090909091,-0.00679264132596,1.14567082506,0.55266492217,4.09090909091,0.00679264132596,0.0,1.35654722943,132
210,8.0,1.0,0.00999606566098,0.665941986762,1.68762987309,5.0,4.36363636364,-0.00779324766611,1.14028404801,0.523325102637,4.36363636364,0.00779324766611,0.0,1.42633630737,132
211,8.0,1.0,0.00999940252768,0.71454541744,1.74373867979,3.0,4.09090909091,-0.00892348651507,1.23487360169,0.55603147469,4.09090909091,0.00892348651507,0.0,1.33402186079,132
212,8.0,1.0,0.00987081021321,0.652155552145,1.72320910316,4.0,4.2196969697,-0.00760262693412,1.15072034125,0.544188310115,4.2196969697,0.00760262693412,0.0,1.49400009097,132
213,7.0,1.0,0.00985769499598,0.68799962556,1.70383750311,4.0,4.34586466165,-0.00736758071708,1.20589628995,0.532883061837,4.34586466165,0.00736758071708,0.0,1.26279980603,133
214,8.0,0.0,0.00995427111783,0.675675647613,1.70627004837,4.0,4.34090909091,-0.00751231207503,1.18430676051,0.534309729841,4.34090909091,0.00751231207503,0.0,1.38076365264,132
215,7.0,1.0,0.00660064377217,0.65028330782,1.69999690617,6.0,4.10606060606,-0.00662067331445,1.22211978678,0.530626431159,4.10606060606,0.00662067331445,0.0,1.45777734384,132
216,7.0,1.0,0.00653145067368,0.690846513201,1.68577910236,5.0,4.43939393939,-0.00672898464711,1.1790956184,0.522227832228,4.43939393939,0.00672898464711,0.0,1.29835312793,132
217,8.0,1.0,0.00639909962356,0.686511649197,1.6918707376,6.0,4.39393939394,-0.00689442071578,1.22177443029,0.525834862051,4.39393939394,0.00689442071578,0.0,1.33005796045,132
218,8.0,0.0,0.00646688787278,0.67291234874,1.71392063301,5.0,4.13636363636,-0.00631501415304,1.15551060879,0.538783513972,4.13636363636,0.00631501415304,0.0,1.57524758647,132
219,7.0,1.0,0.00995512259942,0.708312386014,1.72484348439,4.0,4.34090909091,-0.00780383974366,1.24219797225,0.54513631268,4.34090909091,0.00780383974366,0.0,1.3247615306,132
220,7.0,1.0,0.00646164613661,0.65155928307,1.71555615177,7.0,4.12977099237,-0.00665466114591,1.11352962023,0.539737314794,4.12977099237,0.00665466114591,0.0,1.44305097996,131
221,8.0,1.0,0.00984515631533,0.677839043468,1.7230701898,5.0,4.27272727273,-0.00746541706329,1.3123462292,0.544107693689,4.27272727273,0.00746541706329,0.0,1.36565507142,132
222,8.0,2.0,0.00646167512769,0.702965678487,1.74207742166,4.0,4.36363636364,-0.00651350982909,1.2718467032,0.555078321563,4.36363636364,0.00651350982909,0.0,1.43163779527,132
223,7.0,0.0,0.0099551839019,0.714528361652,1.75933849755,6.0,4.13636363636,-0.0083611357141,1.22743536983,0.564937884733,4.13636363636,0.0083611357141,0.0,1.48616206584,132
224,7.0,0.0,0.00647579930503,0.735337447629,1.74372848411,5.0,4.24242424242,-0.00630886190749,1.22992531252,0.556025627648,4.24242424242,0.00630886190749,0.0,1.43612068013,132
225,7.0,-1.0,0.00994477063491,0.664859429604,1.73239655406,6.0,4.18181818182,-0.00857405557589,1.18912758425,0.549505741245,4.18181818182,0.00857405557589,0.0,1.37520346604,132
226,8.0,1.0,0.00640773040515,0.689360012854,1.74911599288,5.0,3.92424242424,-0.00682303587436,1.11778060054,0.559110513381,3.92424242424,0.00682303587436,0.0,1.34063085626,132
227,7.0,1.0,0.00985730733442,0.728038732168,1.71006569382,4.0,4.23484848485,-0.00844492953196,1.163522381,0.536531787217,4.23484848485,0.00844492953196,0.0,1.22387764592,132
228,8.0,2.0,0.00999831551116,0.707642805598,1.73862349228,5.0,4.2196969697,-0.00846774484455,1.18364928074,0.553093703755,4.2196969697,0.00846774484455,0.0,1.42123715814,132
229,7.0,1.0,0.00983431266509,0.689063901962,1.70260173605,4.0,4.25,-0.008818166715,1.22811732441,0.532157514115,4.25,0.008818166715,0.0,1.3837531309,132
230,7.0,0.0,0.00999473881446,0.7225772048,1.75859827403,5.0,4.12878787879,-0.00793376486596,1.33529545167,0.564517056515,4.12878787879,0.00793376486596,0.0,1.48938314987,132
231,7.0,1.0,0.00643038222978,0.675983548944,1.7429233638,3.0,4.07575757576,-0.00606949342772,1.19941867617,0.555563797588,4.07575757576,0.00606949342772,0.0,1.30628557438,132
232,7.0,0.0,0.00992438855763,0.687963051101,1.70525668368,4.0,4.32824427481,-0.0084968114908,1.18732065722,0.533715647015,4.32824427481,0.0084968114908,0.0,1.35603118753,131
233,7.0,1.0,0.00993761908677,0.721289418614,1.71526181622,3.0,4.2196969697,-0.00818518567018,1.24920011069,0.539565731486,4.2196969697,0.00818518567018,0.0,1.32181231155,132
234,8.0,1.0,0.00972952940094,0.717100552667,1.72657991863,3.0,4.21212121212,-0.00866842747011,1.1721854443,0.546142526163,4.21212121212,0.00866842747011,0.0,1.46178752669,132
235,7.0,2.0,0.00978633260308,0.740628672316,1.71244562427,5.0,4.15789473684,-0.00781024785168,1.24208835423,0.537922538398,4.15789473684,0.00781024785168,0.0,1.23143113309,133
236,7.0,1.0,0.00989436230391,0.715528025365,1.73706945476,2.0,4.06060606061,-0.00765537661048,1.25331285236,0.55219947193,4.06060606061,0.00765537661048,0.0,1.31861713467,132
237,7.0,1.0,0.00978066236648,0.726593725476,1.70485143872,4.0,4.26515151515,-0.00796856689688,1.19079713532,0.533477974223,4.26515151515,0.00796856689688,0.0,1.32493480963,132
238,8.0,1.0,0.00994081667216,0.716441716446,1.71561197909,8.0,4.39393939394,-0.00791884558115,1.25241556846,0.539769856085,4.39393939394,0.00791884558115,0.0,1.49117391095,132
239,8.0,1.0,0.00973925465696,0.74271023438,1.68403820822,4.0,4.24427480916,-0.00830478714078,1.21072674635,0.521194604527,4.24427480916,0.00830478714078,0.0,1.30232676716,131
240,8.0,1.0,0.00998559366797,0.72153981549,1.7074393631,6.0,4.17424242424,-0.00813150282912,1.20708818751,0.53499479974,4.17424242424,0.00813150282912,0.0,1.35677990065,132
241,8.0,1.0,0.00998460648467,0.727188955654,1.69178886171,5.0,4.43181818182,-0.0079181064068,1.36273297569,0.525786467176,4.43181818182,0.0079181064068,0.0,1.48320487264,132
242,7.0,1.0,0.00991210897055,0.691866149362,1.67441439639,5.0,4.24242424242,-0.00886127683635,1.16784378944,0.515463490053,4.24242424242,0.00886127683635,0.0,1.27992194436,132
243,8.0,1.0,0.00643107626867,0.751872275616,1.72291496865,5.0,4.22727272727,-0.00646951202587,1.23230473316,0.544017605575,4.22727272727,0.00646951202587,0.0,1.52549499712,132
244,8.0,2.0,0.00988774158193,0.716917951543,1.65533935471,4.0,4.33333333333,-0.00854687567078,1.14568278755,0.504006035975,4.33333333333,0.00854687567078,0.0,1.34088769029,132
245,8.0,1.0,0.00640635225519,0.732056662354,1.6896587555,7.0,4.18181818182,-0.00649654424152,1.16287730423,0.524526588725,4.18181818182,0.00649654424152,0.0,1.40786848246,132
246,7.0,1.0,0.00991372481334,0.716084344227,1.66448232035,4.0,4.5,-0.00826855334221,1.26364173657,0.509514156377,4.5,0.00826855334221,0.0,1.33994572482,132
247,7.0,1.0,0.00997271191425,0.715748445071,1.67096923233,4.0,4.25,-0.00822284944881,1.27261838981,0.513403836712,4.25,0.00822284944881,0.0,1.37275988322,132
248,8.0,1.0,0.00650314294913,0.714915467098,1.66782478248,6.0,4.44696969697,-0.00642393191559,1.31806383941,0.511520251942,4.44696969697,0.00642393191559,0.0,1.42123715814,132
249,7.0,2.0,0.00992762408157,0.692014133193,1.63380365549,4.0,4.32575757576,-0.00874663986212,1.24900301206,0.490910827337,4.32575757576,0.00874663986212,0.0,1.2702672835,132
250,8.0,2.0,0.00995013842222,0.655822916245,1.65963100349,1.0,4.49618320611,-0.00909121235163,1.25444402442,0.506595290604,4.49618320611,0.00909121235163,0.0,1.4162311333,131
251,8.0,1.0,0.00642095811483,0.713094821197,1.65699995723,5.0,4.40151515152,-0.00603312601758,1.29509064119,0.505008712631,4.40151515152,0.00603312601758,0.0,1.4027022,132
252,8.0,1.0,0.00968240225711,0.749494617498,1.68114996095,4.0,4.34848484848,-0.00847456918618,1.30179147781,0.519478059815,4.34848484848,0.00847456918618,0.0,1.2967608158,132
253,8.0,1.0,0.0099204734427,0.677818071098,1.66198663288,5.0,4.43939393939,-0.00864931918932,1.2446821995,0.508013653607,4.43939393939,0.00864931918932,0.0,1.33857440991,132
254,8.0,0.0,0.00642526618653,0.661264133869,1.66525379443,5.0,4.23484848485,-0.0065969619227,1.1707032691,0.509977540902,4.23484848485,0.0065969619227,0.0,1.48150132945,132
255,7.0,2.0,0.00998738271148,0.702188691591,1.67465369363,7.0,4.34090909091,-0.00898739571095,1.21521911005,0.515606393827,4.34090909091,0.00898739571095,0.0,1.35305235993,132
256,7.0,1.0,0.00992393119978,0.668464278546,1.65478369345,7.0,4.49242424242,-0.00879090444788,1.25707885969,0.503670301463,4.49242424242,0.00879090444788,0.0,1.39531799417,132
257,8.0,-1.0,0.00649460709152,0.665748132071,1.63130502498,3.0,4.5303030303,-0.00713879955686,1.2352417228,0.489380323309,4.5303030303,0.00713879955686,0.0,1.29357031142,132
258,8.0,1.0,0.00994668493584,0.702727279022,1.66431786304,5.0,4.28787878788,-0.009135657968,1.21846016356,0.509415347615,4.28787878788,0.009135657968,0.0,1.45919396093,132
259,7.0,1.0,0.00994620813264,0.730687015259,1.67095932072,6.0,4.12878787879,-0.00848602251453,1.19535639303,0.513397905047,4.12878787879,0.00848602251453,0.0,1.39482432385,132
260,8.0,1.0,0.00982517507997,0.666527545482,1.66330521827,5.0,4.40909090909,-0.00797239576498,1.21786163654,0.508806718108,4.40909090909,0.00797239576498,0.0,1.40860206574,132
261,7.0,1.0,0.00996235418882,0.696861681868,1.63814361348,4.0,4.13636363636,-0.00858220659323,1.21068572549,0.493563657707,4.13636363636,0.00858220659323,0.0,1.27191532542,132
262,8.0,2.0,0.00659047137374,0.722945410744,1.62166789508,7.0,4.3358778626,-0.00681587004389,1.22600584732,0.48345518447,4.3358778626,0.00681587004389,0.0,1.25162908819,131
263,7.0,1.0,0.00644696267182,0.705785238953,1.62351206855,3.0,4.54198473282,-0.00722495411856,1.26871246952,0.484591746197,4.54198473282,0.00722495411856,0.0,1.33799178437,131
264,8.0,1.0,0.00642845234017,0.697543526329,1.63554072837,4.0,4.48484848485,-0.00693651129902,1.25885694848,0.491973470391,4.48484848485,0.00693651129902,0.0,1.36783864282,132
265,7.0,1.0,0.00973480131614,0.719767175251,1.66910579234,6.0,4.38636363636,-0.00820646060792,1.30298744325,0.512288029335,4.38636363636,0.00820646060792,0.0,1.37976572052,132
266,8.0,1.0,0.00649415895384,0.68742427701,1.63424017103,4.0,4.55303030303,-0.00666538229722,1.30138041886,0.491177969134,4.55303030303,0.00666538229722,0.0,1.3888865932,132
267,8.0,1.0,0.00992513757507,0.699684766688,1.63864954533,6.0,4.29545454545,-0.00820602150965,1.25027341495,0.493872454645,4.29545454545,0.00820602150965,0.0,1.31850831902,132
268,8.0,0.0,0.00640917535043,0.72926713971,1.66007159261,5.0,4.37878787879,-0.00682268948772,1.34228108441,0.506860729517,4.37878787879,0.00682268948772,0.0,1.31731075365,132
269,7.0,1.0,0.00644568203289,0.624802130913,1.64642662348,2.0,4.09090909091,-0.00643623110584,1.14626695094,0.498607256689,4.09090909091,0.00643623110584,0.0,1.36767079956,132
270,8.0,1.0,0.00643377391705,0.718908778651,1.64550189784,7.0,4.29545454545,-0.00666026008108,1.26735988951,0.498045442755,4.29545454545,0.00666026008108,0.0,1.36924352242,132
271,8.0,2.0,0.00990644848112,0.726964217445,1.6321343635,4.0,4.48484848485,-0.00893260588828,1.2773801004,0.489888583731,4.48484848485,0.00893260588828,0.0,1.31128463778,132
272,8.0,1.0,0.00986338124088,0.715251032999,1.64725339695,5.0,4.42748091603,-0.00829414781842,1.33406562878,0.499109293003,4.42748091603,0.00829414781842,0.0,1.50333235116,131
273,7.0,2.0,0.00643813342255,0.678882475389,1.66451081778,5.0,4.37593984962,-0.00652147296973,1.19689653158,0.509531277128,4.37593984962,0.00652147296973,0.0,1.28964355838,133
274,8.0,1.0,0.00975364347445,0.739369424362,1.6629236403,5.0,4.27272727273,-0.00786460657829,1.20352015218,0.50857728232,4.27272727273,0.00786460657829,0.0,1.43067534959,132
275,8.0,1.0,0.00643182988935,0.7016447185,1.65058899722,6.0,4.38636363636,-0.00673107966882,1.25267328621,0.501132192228,4.38636363636,0.00673107966882,0.0,1.40155610096,132
276,7.0,1.0,0.00978138543429,0.748324533776,1.66034130983,3.0,4.37121212121,-0.00824343613258,1.24649556121,0.507023189563,4.37121212121,0.00824343613258,0.0,1.3618464684,132
277,8.0,1.0,0.00642254921162,0.613868143832,1.64827042013,3.0,4.28787878788,-0.00699389886652,1.21967047561,0.499726507912,4.28787878788,0.00699389886652,0.0,1.5202187992,132
278,8.0,1.0,0.00651994868541,0.696661852589,1.64185528731,4.0,4.37878787879,-0.00642885391318,1.31107247071,0.495826875179,4.37878787879,0.00642885391318,0.0,1.33445201005,132
279,7.0,1.0,0.00996338848813,0.708299506475,1.64230746631,6.0,4.35114503817,-0.00885156842844,1.33004514201,0.496102244602,4.35114503817,0.00885156842844,0.0,1.27167416323,131
280,7.0,2.0,0.00981383515915,0.705711056376,1.62729846492,3.0,4.44696969697,-0.00807013521386,1.29249581093,0.486921256357,4.44696969697,0.00807013521386,0.0,1.2266880388,132
281,8.0,1.0,0.00973263691496,0.680065531299,1.57837558124,5.0,4.61363636364,-0.00836489583155,1.2534584057,0.456396205031,4.61363636364,0.00836489583155,0.0,1.3294321371,132
282,7.0,1.0,0.00641769424187,0.72703761823,1.61152220364,3.0,4.39393939394,-0.0069060879568,1.25597601318,0.477179200423,4.39393939394,0.0069060879568,0.0,1.37486955722,132
283,7.0,1.0,0.00647492126396,0.705814513596,1.5902206052,1.0,4.50757575758,-0.00641472010136,1.28745195377,0.463872752016,4.50757575758,0.00641472010136,0.0,1.40073688465,132
284,8.0,1.0,0.00986635292229,0.622879525982,1.59277521241,5.0,4.44696969697,-0.0083227179205,1.30363194703,0.465477911374,4.44696969697,0.0083227179205,0.0,1.38342128566,132
285,7.0,1.0,0.00995386051115,0.706526282191,1.62590215533,7.0,4.23484848485,-0.00792563162302,1.22661018851,0.486062834244,4.23484848485,0.00792563162302,0.0,1.45049546647,132
286,8.0,1.0,0.00641742774717,0.747906705494,1.63096792215,5.0,4.47727272727,-0.00665371548891,1.36466226719,0.489173655847,4.47727272727,0.00665371548891,0.0,1.44319673101,132
287,7.0,1.0,0.0099928039874,0.699325939953,1.60282188685,5.0,4.38636363636,-0.00940723199338,1.27703412885,0.47176575507,4.38636363636,0.00940723199338,0.0,1.26519687816,132
288,8.0,1.0,0.00990775391451,0.703442749321,1.59266105358,6.0,4.31818181818,-0.00783246079078,1.17732003562,0.465406235898,4.31818181818,0.00783246079078,0.0,1.52414000499,132
289,7.0,0.0,0.00651441771619,0.700545006903,1.58069180616,5.0,4.41666666667,-0.00642010099825,1.26617526984,0.45786260321,4.41666666667,0.00642010099825,0.0,1.40368382581,132
290,7.0,1.0,0.00998049902971,0.715093624864,1.5812537238,5.0,4.2196969697,-0.00814670309291,1.16861004664,0.458218028461,4.2196969697,0.00814670309291,0.0,1.37793430122,132
291,7.0,1.0,0.00992392533083,0.715293224411,1.58561062716,8.0,4.25757575758,-0.00747214625034,1.20095702546,0.460969586868,4.25757575758,0.00747214625034,0.0,1.28287799156,132
